Match ID:,NA1_5318149991
Game Duration:,1709
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,520",-20
2,"2,976","2,968",+8
3,"4,267","4,449",-182
4,"6,061","5,783",+278
5,"7,380","8,308",-928
6,"8,477","10,470","-1,993"
7,"10,515","12,284","-1,769"
8,"12,310","14,023","-1,713"
9,"13,383","15,990","-2,607"
10,"15,090","18,333","-3,243"
11,"16,609","20,087","-3,478"
12,"18,412","22,269","-3,857"
13,"21,041","24,961","-3,920"
14,"22,931","26,901","-3,970"
15,"24,725","28,223","-3,498"
16,"25,928","31,346","-5,418"
17,"29,519","33,285","-3,766"
18,"31,935","34,833","-2,898"
19,"33,884","37,553","-3,669"
20,"35,669","39,692","-4,023"
21,"37,195","42,622","-5,427"
22,"38,471","45,102","-6,631"
23,"40,992","47,286","-6,294"
24,"42,433","50,183","-7,750"
25,"43,939","53,949","-10,010"
26,"47,066","55,682","-8,616"
27,"49,180","59,414","-10,234"
28,"50,383","62,186","-11,803"
""
Objective Timeline
Time,Team,Objective,Details
12:29,Neutral,Mid Lane Outer Turret,Team 100's building
14:15,Team 200,Water Dragon,
15:57,Team 200,Monster,
16:23,Neutral,Top Lane Outer Turret,Team 100's building
17:03,Neutral,Top Lane Outer Turret,Team 200's building; 150 gold
19:00,Neutral,Bot Lane Outer Turret,Team 100's building
19:32,Team 200,Hextech Dragon,
19:32,Neutral,Dragon Soul Given,
21:52,Neutral,Top Lane Inner Turret,Team 100's building
22:07,Neutral,Mid Lane Inner Turret,Team 100's building
24:31,Neutral,Mid Lane Base Turret,Team 100's building
24:56,Team 200,Fire Dragon,
24:57,Neutral,Bot Lane Inner Turret,Team 100's building
25:41,Neutral,Bot Lane Outer Turret,Team 200's building; 500 gold
26:26,Neutral,Inhibitor Building (Mid Lane),Team 100's building
26:56,Team 200,Monster,
28:01,Neutral,Bot Lane Base Turret,Team 100's building
28:04,Neutral,Inhibitor Building (Bot Lane),Team 100's building
28:14,Neutral,Mid Lane Nexus Turret,Team 100's building
28:22,Neutral,Mid Lane Nexus Turret,Team 100's building
