Match ID:,NA1_5302535071
Game Duration:,935
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,016","3,061",-45
3,"4,585","4,624",-39
4,"6,840","6,553",+287
5,"8,187","9,035",-848
6,"9,707","10,133",-426
7,"11,839","11,887",-48
8,"14,270","13,253","+1,017"
9,"16,421","14,888","+1,533"
10,"18,061","16,290","+1,771"
11,"20,191","17,516","+2,675"
12,"22,609","18,892","+3,717"
13,"24,036","21,124","+2,912"
14,"27,086","22,954","+4,132"
15,"29,575","24,365","+5,210"
16,"30,896","25,447","+5,449"
""
Objective Timeline
Time,Team,Objective,Details
11:52,Neutral,Bot Lane Outer Turret,Team 200's building
12:24,Team 100,Hextech Dragon,
14:02,Neutral,Top Lane Outer Turret,Team 200's building
