Match ID:,NA1_5318755167
Game Duration:,1459
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,021","3,043",-22
3,"4,457","4,328",+129
4,"6,733","6,242",+491
5,"8,646","7,600","+1,046"
6,"10,626","8,966","+1,660"
7,"12,767","11,033","+1,734"
8,"14,908","13,464","+1,444"
9,"16,772","15,808",+964
10,"19,902","18,625","+1,277"
11,"22,686","20,284","+2,402"
12,"24,702","22,511","+2,191"
13,"26,740","24,166","+2,574"
14,"28,421","25,649","+2,772"
15,"31,105","26,953","+4,152"
16,"33,548","28,094","+5,454"
17,"36,653","29,249","+7,404"
18,"38,345","33,169","+5,176"
19,"40,579","34,447","+6,132"
20,"43,013","37,766","+5,247"
21,"44,666","39,761","+4,905"
22,"47,379","40,916","+6,463"
23,"50,737","42,817","+7,920"
24,"54,797","45,643","+9,154"
""
Objective Timeline
Time,Team,Objective,Details
9:41,Team 200,Fire Dragon,
9:53,Neutral,Top Lane Outer Turret,Team 200's building
15:04,Team 100,Water Dragon,
15:04,Neutral,Dragon Soul Given,
15:29,Neutral,Bot Lane Outer Turret,Team 200's building
16:37,Neutral,Mid Lane Outer Turret,Team 200's building
17:59,Team 200,Monster,1000 gold
19:29,Neutral,Top Lane Inner Turret,Team 200's building
21:41,Team 100,Hextech Dragon,
22:37,Neutral,Mid Lane Inner Turret,Team 200's building
22:48,Neutral,Mid Lane Base Turret,Team 200's building
23:01,Neutral,Inhibitor Building (Mid Lane),Team 200's building
23:14,Neutral,Bot Lane Outer Turret,Team 100's building; 500 gold
23:21,Neutral,Top Lane Base Turret,Team 200's building
23:40,Neutral,Inhibitor Building (Top Lane),Team 200's building
24:02,Neutral,Mid Lane Nexus Turret,Team 200's building
24:08,Neutral,Mid Lane Nexus Turret,Team 200's building
