Match ID:,NA1_5305607137
Game Duration:,2173
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,407","3,159",+248
3,"5,035","4,567",+468
4,"8,092","5,833","+2,259"
5,"9,548","7,409","+2,139"
6,"11,654","8,621","+3,033"
7,"13,119","9,895","+3,224"
8,"14,897","11,355","+3,542"
9,"16,920","12,955","+3,965"
10,"19,342","15,923","+3,419"
11,"21,544","17,539","+4,005"
12,"23,911","18,634","+5,277"
13,"26,597","20,951","+5,646"
14,"29,419","22,333","+7,086"
15,"31,962","24,896","+7,066"
16,"34,080","26,213","+7,867"
17,"36,701","29,200","+7,501"
18,"38,117","30,847","+7,270"
19,"39,915","33,906","+6,009"
20,"42,095","36,719","+5,376"
21,"44,312","39,182","+5,130"
22,"46,171","40,487","+5,684"
23,"47,713","42,666","+5,047"
24,"49,826","46,081","+3,745"
25,"51,716","47,711","+4,005"
26,"54,902","49,401","+5,501"
27,"57,906","51,822","+6,084"
28,"60,460","54,874","+5,586"
29,"61,798","56,170","+5,628"
30,"63,179","58,433","+4,746"
""
Objective Timeline
Time,Team,Objective,Details
7:30,Team 100,Water Dragon,
12:30,Neutral,Top Lane Outer Turret,Team 200's building
13:43,Team 100,Hextech Dragon,
13:43,Neutral,Dragon Soul Given,
14:50,Neutral,Mid Lane Outer Turret,Team 100's building; 500 gold
14:55,Neutral,Bot Lane Outer Turret,Team 200's building
15:14,Neutral,Mid Lane Outer Turret,Team 200's building
15:44,Team 100,Monster,
16:49,Neutral,Mid Lane Inner Turret,Team 200's building
19:50,Neutral,Bot Lane Outer Turret,Team 100's building; 150 gold
19:52,Neutral,Top Lane Inner Turret,Team 200's building
20:08,Team 200,Chemtech Dragon,
23:26,Neutral,Bot Lane Inner Turret,Team 200's building
23:39,Neutral,Mid Lane Inner Turret,Team 100's building
23:54,Neutral,Top Lane Outer Turret,Team 100's building
26:02,Team 100,Monster,
27:15,Team 200,Chemtech Dragon,
29:40,Neutral,Bot Lane Inner Turret,Team 100's building
33:11,Team 200,Chemtech Dragon,
33:49,Team 100,Monster,
35:53,Neutral,Mid Lane Base Turret,Team 100's building
35:59,Neutral,Inhibitor Building (Mid Lane),Team 100's building
36:06,Neutral,Mid Lane Nexus Turret,Team 100's building
