Match ID:,NA1_5305018782
Game Duration:,3002
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,505",-5
2,"3,033","3,055",-22
3,"4,470","4,561",-91
4,"6,068","6,278",-210
5,"7,247","7,822",-575
6,"8,683","9,216",-533
7,"10,151","10,890",-739
8,"12,429","13,317",-888
9,"14,284","15,281",-997
10,"16,102","17,054",-952
11,"17,879","18,769",-890
12,"19,353","21,014","-1,661"
13,"21,181","22,605","-1,424"
14,"22,876","24,334","-1,458"
15,"26,243","25,398",+845
16,"27,444","27,554",-110
17,"30,272","29,797",+475
18,"31,474","31,296",+178
19,"34,078","32,829","+1,249"
20,"37,072","35,114","+1,958"
21,"38,765","37,538","+1,227"
22,"40,532","38,773","+1,759"
23,"42,036","40,675","+1,361"
24,"44,943","42,431","+2,512"
25,"46,701","46,398",+303
26,"48,061","48,101",-40
27,"50,147","50,244",-97
28,"53,184","52,037","+1,147"
29,"56,075","53,035","+3,040"
30,"59,283","55,095","+4,188"
""
Objective Timeline
Time,Team,Objective,Details
7:04,Team 200,Earth Dragon,
12:35,Team 200,Fire Dragon,
12:36,Neutral,Dragon Soul Given,
15:33,Neutral,Bot Lane Outer Turret,Team 100's building
18:14,Team 100,Hextech Dragon,
18:27,Team 200,Monster,
19:03,Neutral,Top Lane Outer Turret,Team 200's building
19:10,Neutral,Mid Lane Outer Turret,Team 200's building
20:42,Neutral,Bot Lane Inner Turret,Team 100's building
22:17,Neutral,Top Lane Outer Turret,Team 100's building
23:36,Team 100,Hextech Dragon,
23:48,Neutral,Bot Lane Outer Turret,Team 200's building
24:50,Neutral,Mid Lane Outer Turret,Team 100's building
28:46,Team 100,Monster,
29:00,Team 200,Hextech Dragon,
29:29,Neutral,Top Lane Inner Turret,Team 200's building
29:41,Neutral,Mid Lane Inner Turret,Team 200's building
30:02,Neutral,Top Lane Base Turret,Team 200's building
30:04,Neutral,Bot Lane Base Turret,Team 100's building
33:40,Neutral,Mid Lane Inner Turret,Team 100's building
34:15,Team 200,Hextech Dragon,
34:16,Neutral,Dragon Soul Given,
35:40,Team 100,Monster,
36:38,Neutral,Bot Lane Inner Turret,Team 200's building
36:43,Neutral,Top Lane Inner Turret,Team 100's building
36:55,Neutral,Bot Lane Base Turret,Team 200's building
37:02,Neutral,Inhibitor Building (Bot Lane),Team 200's building
37:13,Neutral,Mid Lane Nexus Turret,Team 200's building
41:06,Neutral,Mid Lane Base Turret,Team 100's building
41:42,Neutral,Mid Lane Nexus Turret,Team 200's building
42:30,Team 100,Elder Dragon,
44:36,Team 100,Monster,
46:10,Neutral,Mid Lane Base Turret,Team 200's building
46:33,Neutral,Inhibitor Building (Mid Lane),Team 200's building
48:55,Team 200,Elder Dragon,
49:47,Neutral,Inhibitor Building (Bot Lane),Team 100's building
49:52,Neutral,Mid Lane Nexus Turret,Team 100's building
49:55,Neutral,Mid Lane Nexus Turret,Team 100's building
