Match ID:,NA1_5313544222
Game Duration:,1785
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,043","3,067",-24
3,"5,016","4,565",+451
4,"6,499","6,103",+396
5,"8,053","7,873",+180
6,"9,983","9,413",+570
7,"11,844","11,899",-55
8,"13,622","13,498",+124
9,"15,324","15,340",-16
10,"17,151","17,049",+102
11,"18,292","20,148","-1,856"
12,"20,274","21,453","-1,179"
13,"21,445","22,754","-1,309"
14,"23,054","24,922","-1,868"
15,"25,440","26,803","-1,363"
16,"27,117","28,426","-1,309"
17,"29,775","31,464","-1,689"
18,"31,664","32,803","-1,139"
19,"33,447","35,550","-2,103"
20,"35,349","37,368","-2,019"
21,"36,487","39,679","-3,192"
22,"39,172","41,491","-2,319"
23,"39,853","44,126","-4,273"
24,"41,857","45,492","-3,635"
25,"44,107","47,257","-3,150"
26,"45,810","50,764","-4,954"
27,"46,910","54,244","-7,334"
28,"49,049","56,827","-7,778"
29,"52,177","58,632","-6,455"
30,"52,792","61,497","-8,705"
""
Objective Timeline
Time,Team,Objective,Details
16:00,Neutral,Top Lane Outer Turret,Team 200's building
16:07,Neutral,Bot Lane Outer Turret,Team 100's building
16:10,Team 100,Monster,
16:10,Neutral,Mid Lane Outer Turret,Team 100's building
16:22,Team 200,Chemtech Dragon,
18:20,Neutral,Top Lane Outer Turret,Team 100's building
18:30,Neutral,Bot Lane Outer Turret,Team 200's building
19:08,Neutral,Mid Lane Inner Turret,Team 100's building
21:32,Neutral,Mid Lane Outer Turret,Team 200's building
22:55,Team 200,Earth Dragon,
22:56,Neutral,Dragon Soul Given,
24:17,Neutral,Bot Lane Inner Turret,Team 200's building
25:42,Neutral,Bot Lane Inner Turret,Team 100's building
26:37,Team 200,Monster,
27:42,Neutral,Mid Lane Base Turret,Team 100's building
27:46,Neutral,Inhibitor Building (Mid Lane),Team 100's building
28:27,Neutral,Top Lane Inner Turret,Team 200's building; 800 gold
28:41,Team 200,Hextech Dragon,
28:58,Neutral,Bot Lane Base Turret,Team 100's building
29:03,Neutral,Inhibitor Building (Bot Lane),Team 100's building
29:08,Neutral,Mid Lane Nexus Turret,Team 100's building
29:27,Neutral,Mid Lane Nexus Turret,Team 100's building
