Match ID:,NA1_5308008382
Game Duration:,1268
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,045","3,020",+25
3,"4,896","4,357",+539
4,"7,021","6,407",+614
5,"8,460","7,750",+710
6,"9,942","9,040",+902
7,"12,056","10,401","+1,655"
8,"13,145","11,892","+1,253"
9,"15,516","13,132","+2,384"
10,"18,090","14,618","+3,472"
11,"20,060","16,333","+3,727"
12,"22,034","18,273","+3,761"
13,"23,951","20,796","+3,155"
14,"26,697","22,249","+4,448"
15,"29,164","23,465","+5,699"
16,"31,622","25,363","+6,259"
17,"33,388","26,969","+6,419"
18,"36,019","28,597","+7,422"
19,"38,635","30,150","+8,485"
20,"41,376","31,585","+9,791"
21,"43,934","33,059","+10,875"
""
Objective Timeline
Time,Team,Objective,Details
6:38,Team 200,Hextech Dragon,
12:00,Team 200,Chemtech Dragon,
12:00,Neutral,Dragon Soul Given,
13:19,Neutral,Top Lane Outer Turret,Team 200's building
15:40,Team 100,Monster,
17:13,Neutral,Mid Lane Outer Turret,Team 200's building
17:42,Team 100,Water Dragon,
18:46,Neutral,Bot Lane Outer Turret,Team 200's building
