Match ID:,NA1_5314596563
Game Duration:,1699
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,973","3,069",-96
3,"4,846","4,525",+321
4,"6,510","7,204",-694
5,"7,866","9,406","-1,540"
6,"9,247","10,986","-1,739"
7,"11,398","12,498","-1,100"
8,"12,630","14,770","-2,140"
9,"15,325","17,424","-2,099"
10,"16,640","19,446","-2,806"
11,"18,332","21,599","-3,267"
12,"19,773","24,400","-4,627"
13,"21,019","26,542","-5,523"
14,"24,804","28,222","-3,418"
15,"26,194","30,276","-4,082"
16,"29,661","32,090","-2,429"
17,"31,976","34,359","-2,383"
18,"35,698","35,910",-212
19,"37,965","37,437",+528
20,"40,175","38,982","+1,193"
21,"41,908","42,286",-378
22,"43,599","46,054","-2,455"
23,"46,647","47,983","-1,336"
24,"48,589","49,533",-944
25,"51,041","50,950",+91
26,"54,357","52,277","+2,080"
27,"58,264","53,554","+4,710"
28,"62,055","55,823","+6,232"
""
Objective Timeline
Time,Team,Objective,Details
8:07,Team 200,Hextech Dragon,
11:32,Neutral,Bot Lane Outer Turret,Team 100's building
15:40,Neutral,Mid Lane Outer Turret,Team 200's building
15:49,Team 100,Fire Dragon,
15:50,Neutral,Dragon Soul Given,
16:33,Neutral,Mid Lane Outer Turret,Team 100's building
16:41,Team 200,Monster,
17:48,Neutral,Top Lane Outer Turret,Team 200's building
19:24,Neutral,Top Lane Inner Turret,Team 200's building
20:50,Neutral,Bot Lane Inner Turret,Team 100's building
21:53,Team 200,Water Dragon,
22:55,Neutral,Top Lane Outer Turret,Team 100's building
23:07,Neutral,Mid Lane Inner Turret,Team 200's building
25:23,Team 100,Monster,
26:11,Neutral,Bot Lane Outer Turret,Team 200's building
26:47,Neutral,Bot Lane Inner Turret,Team 200's building
27:10,Neutral,Bot Lane Base Turret,Team 200's building
27:15,Neutral,Inhibitor Building (Bot Lane),Team 200's building
28:03,Neutral,Mid Lane Nexus Turret,Team 200's building
28:06,Neutral,Mid Lane Nexus Turret,Team 200's building
