Match ID:,NA1_5318455491
Game Duration:,1804
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,945","2,500",+445
2,"3,816","3,006",+810
3,"5,395","4,412",+983
4,"6,836","6,438",+398
5,"9,422","8,600",+822
6,"11,579","9,983","+1,596"
7,"13,101","11,314","+1,787"
8,"15,078","12,865","+2,213"
9,"16,819","14,528","+2,291"
10,"19,103","16,249","+2,854"
11,"22,086","17,519","+4,567"
12,"23,838","20,153","+3,685"
13,"27,970","21,167","+6,803"
14,"29,798","23,322","+6,476"
15,"32,295","24,513","+7,782"
16,"34,637","26,054","+8,583"
17,"36,075","27,757","+8,318"
18,"38,739","29,052","+9,687"
19,"41,758","32,148","+9,610"
20,"44,138","33,539","+10,599"
21,"45,888","35,052","+10,836"
22,"48,115","38,212","+9,903"
23,"49,760","41,838","+7,922"
24,"52,144","43,529","+8,615"
25,"53,895","46,713","+7,182"
26,"55,023","49,485","+5,538"
27,"57,168","52,885","+4,283"
28,"61,984","54,434","+7,550"
29,"64,126","57,077","+7,049"
30,"69,120","58,354","+10,766"
""
Objective Timeline
Time,Team,Objective,Details
7:21,Team 100,Earth Dragon,
12:43,Neutral,Bot Lane Outer Turret,Team 200's building
12:46,Neutral,Mid Lane Outer Turret,Team 200's building
14:02,Neutral,Top Lane Outer Turret,Team 200's building
15:08,Team 100,Hextech Dragon,
15:09,Neutral,Dragon Soul Given,
17:49,Team 100,Monster,
18:10,Neutral,Mid Lane Inner Turret,Team 200's building
18:33,Neutral,Top Lane Inner Turret,Team 200's building
20:13,Neutral,Mid Lane Base Turret,Team 200's building
20:54,Team 100,Fire Dragon,
22:46,Neutral,Bot Lane Outer Turret,Team 100's building; 500 gold
24:05,Neutral,Bot Lane Inner Turret,Team 200's building
25:26,Neutral,Top Lane Outer Turret,Team 100's building; 500 gold
26:25,Team 100,Fire Dragon,
26:25,Neutral,Dragon Soul Given,
26:37,Neutral,Top Lane Inner Turret,Team 100's building; 800 gold
27:32,Team 100,Monster,
29:20,Neutral,Inhibitor Building (Mid Lane),Team 200's building
29:28,Neutral,Mid Lane Nexus Turret,Team 200's building
29:45,Neutral,Mid Lane Nexus Turret,Team 200's building
