Match ID:,NA1_5313533897
Game Duration:,1560
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,969","2,998",-29
3,"4,522","4,773",-251
4,"6,944","6,080",+864
5,"9,600","8,084","+1,516"
6,"11,062","9,486","+1,576"
7,"13,171","12,212",+959
8,"14,667","14,688",-21
9,"16,179","16,332",-153
10,"17,886","18,909","-1,023"
11,"21,215","20,762",+453
12,"22,609","22,847",-238
13,"23,988","24,732",-744
14,"26,718","26,479",+239
15,"28,145","29,042",-897
16,"30,297","30,935",-638
17,"31,616","33,253","-1,637"
18,"32,452","37,294","-4,842"
19,"34,460","39,150","-4,690"
20,"36,913","41,933","-5,020"
21,"38,744","44,154","-5,410"
22,"39,979","47,724","-7,745"
23,"42,522","50,572","-8,050"
24,"44,056","52,244","-8,188"
25,"45,767","54,955","-9,188"
26,"48,164","58,126","-9,962"
""
Objective Timeline
Time,Team,Objective,Details
7:56,Team 100,Fire Dragon,
14:29,Neutral,Top Lane Outer Turret,Team 100's building
14:34,Team 100,Air Dragon,
14:34,Neutral,Dragon Soul Given,
16:22,Neutral,Bot Lane Outer Turret,Team 100's building
16:29,Team 100,Monster,
16:35,Neutral,Mid Lane Outer Turret,Team 100's building
17:25,Neutral,Mid Lane Inner Turret,Team 100's building
18:48,Neutral,Mid Lane Outer Turret,Team 200's building
19:53,Team 200,Earth Dragon,
21:55,Neutral,Top Lane Inner Turret,Team 100's building
25:30,Team 200,Earth Dragon,
