Match ID:,NA1_5317208736
Game Duration:,2073
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,525","2,500",+25
2,"3,035","3,033",+2
3,"4,352","4,962",-610
4,"6,276","6,824",-548
5,"7,686","8,312",-626
6,"9,966","10,708",-742
7,"11,567","11,960",-393
8,"13,448","14,352",-904
9,"15,145","16,695","-1,550"
10,"17,035","18,312","-1,277"
11,"18,759","20,989","-2,230"
12,"21,183","23,898","-2,715"
13,"22,770","26,851","-4,081"
14,"25,214","30,467","-5,253"
15,"27,311","31,594","-4,283"
16,"29,143","35,050","-5,907"
17,"31,611","36,666","-5,055"
18,"34,388","39,219","-4,831"
19,"37,028","40,682","-3,654"
20,"39,443","43,834","-4,391"
21,"43,702","46,057","-2,355"
22,"45,881","47,696","-1,815"
23,"48,141","49,869","-1,728"
24,"50,788","50,752",+36
25,"52,207","52,365",-158
26,"54,301","54,628",-327
27,"56,147","56,407",-260
28,"59,905","59,344",+561
29,"63,641","60,817","+2,824"
30,"66,094","62,548","+3,546"
""
Objective Timeline
Time,Team,Objective,Details
9:54,Team 200,Water Dragon,
11:29,Neutral,Bot Lane Outer Turret,Team 100's building
12:30,Neutral,Mid Lane Outer Turret,Team 100's building
13:20,Neutral,Top Lane Outer Turret,Team 100's building
15:49,Neutral,Bot Lane Inner Turret,Team 100's building
16:25,Team 200,Earth Dragon,
16:25,Neutral,Dragon Soul Given,
16:35,Team 100,Monster,1000 gold
17:47,Neutral,Mid Lane Inner Turret,Team 100's building
19:18,Neutral,Top Lane Outer Turret,Team 200's building; 490 gold
19:19,Neutral,Mid Lane Base Turret,Team 100's building
19:40,Neutral,Inhibitor Building (Mid Lane),Team 100's building
21:02,Neutral,Bot Lane Base Turret,Team 100's building
24:00,Team 100,Fire Dragon,
27:15,Neutral,Top Lane Inner Turret,Team 100's building
27:30,Neutral,Bot Lane Outer Turret,Team 200's building
28:41,Team 100,Monster,
29:06,Team 200,Fire Dragon,
29:17,Neutral,Mid Lane Outer Turret,Team 200's building
31:35,Neutral,Mid Lane Inner Turret,Team 200's building
31:42,Neutral,Mid Lane Base Turret,Team 200's building
32:40,Neutral,Bot Lane Inner Turret,Team 200's building
