Match ID:,NA1_5296546066
Game Duration:,1314
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,069","3,021",+48
3,"4,601","4,329",+272
4,"6,431","5,785",+646
5,"7,771","7,265",+506
6,"9,149","8,541",+608
7,"10,854","10,196",+658
8,"13,608","11,718","+1,890"
9,"15,589","13,713","+1,876"
10,"17,833","15,099","+2,734"
11,"19,956","17,199","+2,757"
12,"22,131","19,069","+3,062"
13,"24,859","20,445","+4,414"
14,"27,254","22,020","+5,234"
15,"30,520","23,473","+7,047"
16,"32,960","24,830","+8,130"
17,"35,598","26,467","+9,131"
18,"38,001","27,798","+10,203"
19,"39,945","30,579","+9,366"
20,"42,202","32,048","+10,154"
21,"46,498","33,647","+12,851"
22,"49,588","34,337","+15,251"
""
Objective Timeline
Time,Team,Objective,Details
11:01,Team 100,Fire Dragon,
12:51,Neutral,Mid Lane Outer Turret,Team 200's building
14:50,Neutral,Bot Lane Outer Turret,Team 200's building
15:50,Neutral,Top Lane Outer Turret,Team 200's building
16:54,Team 100,Monster,
17:29,Team 100,Earth Dragon,
17:29,Neutral,Dragon Soul Given,
17:55,Neutral,Bot Lane Inner Turret,Team 200's building
18:11,Neutral,Bot Lane Base Turret,Team 200's building
20:16,Neutral,Mid Lane Inner Turret,Team 200's building
20:28,Neutral,Top Lane Inner Turret,Team 200's building
21:15,Neutral,Inhibitor Building (Bot Lane),Team 200's building
21:23,Neutral,Mid Lane Nexus Turret,Team 200's building
21:41,Neutral,Mid Lane Nexus Turret,Team 200's building
