Match ID:,NA1_5302965698
Game Duration:,1631
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,926","2,975",-49
3,"4,701","4,663",+38
4,"6,255","6,013",+242
5,"7,697","8,591",-894
6,"9,249","9,810",-561
7,"10,660","11,381",-721
8,"12,364","14,698","-2,334"
9,"13,487","17,325","-3,838"
10,"14,818","19,458","-4,640"
11,"17,696","21,275","-3,579"
12,"19,588","22,927","-3,339"
13,"20,878","24,959","-4,081"
14,"22,365","27,385","-5,020"
15,"25,204","29,224","-4,020"
16,"26,713","30,588","-3,875"
17,"28,239","32,727","-4,488"
18,"29,997","35,819","-5,822"
19,"31,508","38,265","-6,757"
20,"33,731","40,069","-6,338"
21,"36,914","42,288","-5,374"
22,"38,215","43,678","-5,463"
23,"39,738","47,554","-7,816"
24,"42,307","50,391","-8,084"
25,"45,041","52,066","-7,025"
26,"49,705","55,815","-6,110"
27,"51,743","60,477","-8,734"
""
Objective Timeline
Time,Team,Objective,Details
9:07,Team 100,Water Dragon,
14:01,Neutral,Bot Lane Outer Turret,Team 200's building
14:26,Team 200,Fire Dragon,
14:26,Neutral,Dragon Soul Given,
15:26,Team 200,Monster,
17:13,Neutral,Mid Lane Outer Turret,Team 100's building
17:38,Neutral,Top Lane Outer Turret,Team 100's building
18:48,Neutral,Bot Lane Outer Turret,Team 100's building
19:42,Team 200,Hextech Dragon,
23:01,Neutral,Bot Lane Inner Turret,Team 100's building
23:12,Neutral,Bot Lane Base Turret,Team 100's building
23:17,Neutral,Inhibitor Building (Bot Lane),Team 100's building
23:21,Neutral,Mid Lane Outer Turret,Team 200's building; 500 gold
24:52,Neutral,Top Lane Outer Turret,Team 200's building; 500 gold
24:57,Team 200,Hextech Dragon,
25:37,Neutral,Mid Lane Inner Turret,Team 200's building; 800 gold
25:43,Team 200,Monster,
25:53,Neutral,Bot Lane Inner Turret,Team 200's building; 800 gold
26:18,Neutral,Mid Lane Inner Turret,Team 100's building
26:51,Neutral,Mid Lane Base Turret,Team 100's building
26:58,Neutral,Inhibitor Building (Mid Lane),Team 100's building
