Match ID:,NA1_5317370089
Game Duration:,912
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,012","3,070",-58
3,"5,395","4,749",+646
4,"7,745","6,490","+1,255"
5,"9,186","7,928","+1,258"
6,"10,750","9,116","+1,634"
7,"13,439","10,805","+2,634"
8,"15,154","12,282","+2,872"
9,"16,677","14,128","+2,549"
10,"19,472","15,332","+4,140"
11,"21,512","18,043","+3,469"
12,"24,514","19,198","+5,316"
13,"27,277","20,376","+6,901"
14,"29,299","22,041","+7,258"
15,"33,435","23,494","+9,941"
""
Objective Timeline
Time,Team,Objective,Details
11:42,Team 100,Water Dragon,
14:29,Neutral,Bot Lane Outer Turret,Team 200's building
14:48,Neutral,Mid Lane Outer Turret,Team 200's building
