Match ID:,NA1_5308819592
Game Duration:,1205
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,244","2,971",+273
3,"5,093","4,336",+757
4,"7,104","6,543",+561
5,"8,821","8,744",+77
6,"10,315","9,882",+433
7,"12,540","11,476","+1,064"
8,"15,453","12,822","+2,631"
9,"17,463","15,273","+2,190"
10,"20,049","17,217","+2,832"
11,"22,647","18,963","+3,684"
12,"25,036","22,379","+2,657"
13,"29,126","25,337","+3,789"
14,"31,795","27,047","+4,748"
15,"33,710","28,414","+5,296"
16,"36,510","31,017","+5,493"
17,"38,977","33,663","+5,314"
18,"42,619","34,669","+7,950"
19,"44,739","36,664","+8,075"
20,"47,425","38,380","+9,045"
""
Objective Timeline
Time,Team,Objective,Details
11:48,Neutral,Top Lane Outer Turret,Team 100's building
12:36,Neutral,Bot Lane Outer Turret,Team 200's building
15:17,Neutral,Mid Lane Outer Turret,Team 200's building
15:31,Neutral,Top Lane Outer Turret,Team 200's building
15:54,Team 200,Chemtech Dragon,
16:05,Team 100,Monster,
16:14,Neutral,Bot Lane Outer Turret,Team 100's building
17:54,Neutral,Top Lane Inner Turret,Team 200's building
19:17,Neutral,Mid Lane Inner Turret,Team 200's building
