Match ID:,NA1_5308543571
Game Duration:,2930
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,393","3,317",+76
3,"5,704","5,122",+582
4,"7,344","6,864",+480
5,"8,446","9,166",-720
6,"10,226","10,243",-17
7,"11,732","11,706",+26
8,"14,420","13,927",+493
9,"16,623","15,689",+934
10,"18,906","18,836",+70
11,"20,593","21,058",-465
12,"21,724","22,907","-1,183"
13,"24,024","25,183","-1,159"
14,"26,274","27,775","-1,501"
15,"27,607","29,209","-1,602"
16,"28,692","32,462","-3,770"
17,"32,854","34,590","-1,736"
18,"35,314","35,588",-274
19,"36,933","37,274",-341
20,"40,075","39,445",+630
21,"41,781","40,750","+1,031"
22,"43,153","42,339",+814
23,"45,685","44,033","+1,652"
24,"49,279","44,903","+4,376"
25,"51,451","46,282","+5,169"
26,"53,213","48,769","+4,444"
27,"54,669","51,066","+3,603"
28,"56,993","52,902","+4,091"
29,"59,334","56,634","+2,700"
30,"61,431","60,219","+1,212"
""
Objective Timeline
Time,Team,Objective,Details
11:25,Team 200,Air Dragon,
15:51,Team 200,Monster,
15:57,Neutral,Bot Lane Outer Turret,Team 100's building
17:20,Neutral,Bot Lane Outer Turret,Team 200's building
17:25,Team 100,Earth Dragon,
17:25,Neutral,Dragon Soul Given,
22:28,Neutral,Top Lane Outer Turret,Team 200's building
23:36,Neutral,Mid Lane Outer Turret,Team 200's building
23:50,Team 100,Hextech Dragon,
26:33,Neutral,Mid Lane Outer Turret,Team 100's building
30:15,Team 200,Hextech Dragon,
32:13,Team 100,Monster,
34:04,Neutral,Mid Lane Inner Turret,Team 100's building
34:13,Neutral,Mid Lane Base Turret,Team 100's building
34:19,Neutral,Inhibitor Building (Mid Lane),Team 100's building
34:25,Neutral,Bot Lane Inner Turret,Team 100's building
35:29,Team 100,Hextech Dragon,
36:15,Neutral,Top Lane Outer Turret,Team 100's building
37:23,Neutral,Mid Lane Inner Turret,Team 200's building
38:00,Neutral,Bot Lane Inner Turret,Team 200's building
39:48,Team 200,Monster,
40:11,Neutral,Inhibitor Building (Mid Lane),Team 100's building
40:42,Team 200,Hextech Dragon,
46:11,Team 100,Hextech Dragon,
46:12,Neutral,Dragon Soul Given,
46:46,Team 100,Monster,
47:53,Neutral,Mid Lane Base Turret,Team 200's building
48:02,Neutral,Inhibitor Building (Mid Lane),Team 200's building
48:38,Neutral,Mid Lane Nexus Turret,Team 200's building
48:42,Neutral,Mid Lane Nexus Turret,Team 200's building
