Match ID:,NA1_5318735937
Game Duration:,1567
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,986","2,952",+34
3,"4,476","4,386",+90
4,"6,390","6,007",+383
5,"8,262","7,124","+1,138"
6,"10,361","8,643","+1,718"
7,"12,084","10,633","+1,451"
8,"14,039","12,711","+1,328"
9,"17,229","14,999","+2,230"
10,"19,694","16,329","+3,365"
11,"21,400","18,027","+3,373"
12,"23,853","19,540","+4,313"
13,"26,088","21,708","+4,380"
14,"27,765","23,575","+4,190"
15,"30,577","25,274","+5,303"
16,"32,944","26,947","+5,997"
17,"34,533","28,399","+6,134"
18,"38,109","30,556","+7,553"
19,"40,802","33,086","+7,716"
20,"43,039","35,388","+7,651"
21,"46,398","37,084","+9,314"
22,"50,065","39,962","+10,103"
23,"51,804","41,552","+10,252"
24,"55,656","42,671","+12,985"
25,"57,357","44,160","+13,197"
26,"61,697","45,842","+15,855"
""
Objective Timeline
Time,Team,Objective,Details
13:46,Team 200,Air Dragon,
14:15,Neutral,Top Lane Outer Turret,Team 200's building
15:24,Neutral,Bot Lane Outer Turret,Team 200's building
16:45,Team 100,Monster,
17:10,Neutral,Top Lane Inner Turret,Team 200's building
18:34,Neutral,Bot Lane Inner Turret,Team 200's building
18:35,Neutral,Mid Lane Outer Turret,Team 200's building
18:52,Neutral,Top Lane Outer Turret,Team 100's building; 500 gold
19:15,Team 100,Earth Dragon,
19:16,Neutral,Dragon Soul Given,
20:28,Neutral,Mid Lane Inner Turret,Team 200's building
23:34,Neutral,Top Lane Base Turret,Team 200's building
23:40,Neutral,Inhibitor Building (Top Lane),Team 200's building
23:45,Neutral,Mid Lane Base Turret,Team 200's building
24:48,Team 100,Hextech Dragon,
25:32,Team 100,Monster,
