Match ID:,NA1_5306305983
Game Duration:,1667
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,505","2,505",+0
2,"3,477","2,914",+563
3,"4,862","4,495",+367
4,"6,856","6,140",+716
5,"7,954","7,537",+417
6,"10,596","8,439","+2,157"
7,"12,440","9,907","+2,533"
8,"13,731","11,764","+1,967"
9,"16,382","12,711","+3,671"
10,"18,084","14,745","+3,339"
11,"19,973","16,179","+3,794"
12,"22,047","18,113","+3,934"
13,"23,600","21,713","+1,887"
14,"25,401","22,861","+2,540"
15,"27,747","25,630","+2,117"
16,"29,721","28,335","+1,386"
17,"32,350","29,879","+2,471"
18,"33,770","31,860","+1,910"
19,"37,638","33,502","+4,136"
20,"39,818","35,269","+4,549"
21,"43,228","37,775","+5,453"
22,"45,233","39,427","+5,806"
23,"47,543","41,021","+6,522"
24,"49,363","42,822","+6,541"
25,"52,186","44,706","+7,480"
26,"55,881","46,246","+9,635"
27,"58,187","48,207","+9,980"
28,"60,657","49,504","+11,153"
""
Objective Timeline
Time,Team,Objective,Details
12:55,Team 100,Air Dragon,
14:13,Neutral,Top Lane Outer Turret,Team 200's building
14:26,Neutral,Mid Lane Outer Turret,Team 100's building
14:51,Neutral,Bot Lane Outer Turret,Team 100's building
15:25,Neutral,Mid Lane Outer Turret,Team 200's building
17:28,Team 100,Monster,
18:41,Neutral,Top Lane Inner Turret,Team 200's building
18:58,Neutral,Bot Lane Outer Turret,Team 200's building
19:28,Team 100,Chemtech Dragon,
19:29,Neutral,Dragon Soul Given,
20:22,Neutral,Mid Lane Inner Turret,Team 200's building
20:36,Neutral,Top Lane Base Turret,Team 200's building
24:56,Team 100,Earth Dragon,
26:10,Neutral,Mid Lane Base Turret,Team 200's building
26:20,Neutral,Inhibitor Building (Mid Lane),Team 200's building
26:25,Neutral,Bot Lane Inner Turret,Team 200's building
