Match ID:,NA1_5310754859
Game Duration:,1131
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,513","2,500",+13
2,"3,094","3,094",+0
3,"4,570","4,561",+9
4,"6,687","5,885",+802
5,"7,943","7,367",+576
6,"10,078","9,308",+770
7,"11,543","11,168",+375
8,"13,628","12,688",+940
9,"14,925","14,129",+796
10,"17,171","15,352","+1,819"
11,"19,026","17,148","+1,878"
12,"21,003","18,231","+2,772"
13,"23,386","19,485","+3,901"
14,"26,444","21,036","+5,408"
15,"27,819","23,196","+4,623"
16,"31,097","24,516","+6,581"
17,"33,034","26,082","+6,952"
18,"37,216","26,980","+10,236"
19,"39,164","28,127","+11,037"
""
Objective Timeline
Time,Team,Objective,Details
13:33,Team 100,Water Dragon,
15:25,Neutral,Bot Lane Outer Turret,Team 200's building
17:15,Neutral,Top Lane Outer Turret,Team 200's building
17:42,Neutral,Mid Lane Outer Turret,Team 200's building
18:39,Team 100,Monster,
