Match ID:,NA1_5311884519
Game Duration:,1534
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,072","3,023",+49
3,"4,931","4,893",+38
4,"6,538","6,987",-449
5,"8,270","8,652",-382
6,"9,894","10,057",-163
7,"12,190","12,842",-652
8,"15,663","14,045","+1,618"
9,"17,920","15,879","+2,041"
10,"19,985","18,011","+1,974"
11,"21,953","20,042","+1,911"
12,"24,243","22,008","+2,235"
13,"26,464","23,700","+2,764"
14,"28,771","26,270","+2,501"
15,"31,589","27,917","+3,672"
16,"34,118","29,284","+4,834"
17,"35,434","31,953","+3,481"
18,"37,310","34,356","+2,954"
19,"39,768","37,940","+1,828"
20,"41,778","39,879","+1,899"
21,"43,443","40,939","+2,504"
22,"45,367","43,209","+2,158"
23,"46,807","44,652","+2,155"
24,"50,329","46,487","+3,842"
25,"51,711","48,147","+3,564"
26,"52,294","51,265","+1,029"
""
Objective Timeline
Time,Team,Objective,Details
7:29,Team 200,Air Dragon,
13:12,Team 200,Water Dragon,
13:13,Neutral,Dragon Soul Given,
13:27,Neutral,Top Lane Outer Turret,Team 200's building
15:18,Neutral,Bot Lane Outer Turret,Team 200's building
17:31,Team 100,Monster,
18:10,Neutral,Mid Lane Outer Turret,Team 100's building
18:24,Neutral,Top Lane Inner Turret,Team 200's building
18:35,Team 200,Fire Dragon,
19:20,Neutral,Mid Lane Outer Turret,Team 200's building
21:39,Neutral,Top Lane Outer Turret,Team 100's building
23:47,Team 100,Fire Dragon,
23:51,Neutral,Bot Lane Inner Turret,Team 200's building
