Match ID:,NA1_5317327295
Game Duration:,1901
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,931","2,929",+2
3,"4,445","4,822",-377
4,"6,493","6,377",+116
5,"8,243","7,849",+394
6,"9,831","9,316",+515
7,"11,221","10,781",+440
8,"13,826","13,826",+0
9,"15,856","16,509",-653
10,"17,782","18,249",-467
11,"19,239","19,867",-628
12,"20,787","21,593",-806
13,"23,605","23,871",-266
14,"25,566","26,234",-668
15,"28,349","27,628",+721
16,"30,419","31,451","-1,032"
17,"32,387","32,784",-397
18,"34,314","34,679",-365
19,"37,914","37,711",+203
20,"39,922","39,940",-18
21,"41,732","41,691",+41
22,"43,392","43,410",-18
23,"47,009","44,766","+2,243"
24,"48,845","46,354","+2,491"
25,"50,379","47,246","+3,133"
26,"52,032","48,437","+3,595"
27,"55,870","50,524","+5,346"
28,"59,160","52,255","+6,905"
29,"61,625","54,590","+7,035"
30,"63,394","58,963","+4,431"
""
Objective Timeline
Time,Team,Objective,Details
6:46,Team 100,Water Dragon,
13:24,Team 200,Earth Dragon,
13:25,Neutral,Dragon Soul Given,
13:55,Neutral,Bot Lane Outer Turret,Team 100's building
14:52,Neutral,Top Lane Outer Turret,Team 200's building
15:29,Neutral,Top Lane Outer Turret,Team 100's building
16:39,Team 200,Monster,
18:05,Neutral,Mid Lane Outer Turret,Team 100's building
18:34,Neutral,Bot Lane Inner Turret,Team 100's building
19:55,Team 200,Air Dragon,
20:41,Neutral,Mid Lane Outer Turret,Team 200's building
26:37,Team 100,Monster,
27:11,Team 200,Air Dragon,
27:44,Neutral,Mid Lane Inner Turret,Team 200's building
27:48,Neutral,Bot Lane Outer Turret,Team 200's building
28:01,Neutral,Bot Lane Inner Turret,Team 200's building
29:35,Neutral,Mid Lane Inner Turret,Team 100's building
29:48,Neutral,Top Lane Inner Turret,Team 100's building
31:19,Neutral,Mid Lane Base Turret,Team 100's building
31:24,Neutral,Inhibitor Building (Mid Lane),Team 100's building
31:31,Neutral,Mid Lane Nexus Turret,Team 100's building
31:32,Neutral,Mid Lane Nexus Turret,Team 100's building
