Match ID:,NA1_5312585014
Game Duration:,910
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,040","2,994",+46
3,"4,953","4,901",+52
4,"7,275","6,581",+694
5,"8,763","8,035",+728
6,"10,867","9,048","+1,819"
7,"12,759","10,586","+2,173"
8,"14,932","12,516","+2,416"
9,"16,493","13,892","+2,601"
10,"19,660","15,859","+3,801"
11,"22,318","17,338","+4,980"
12,"24,716","18,833","+5,883"
13,"28,554","20,751","+7,803"
14,"31,878","22,097","+9,781"
15,"33,535","23,467","+10,068"
""
Objective Timeline
Time,Team,Objective,Details
11:04,Neutral,Top Lane Outer Turret,Team 200's building
12:32,Neutral,Bot Lane Outer Turret,Team 200's building
12:32,Neutral,Mid Lane Outer Turret,Team 200's building
12:57,Team 100,Fire Dragon,
13:48,Neutral,Mid Lane Inner Turret,Team 200's building
14:05,Neutral,Mid Lane Base Turret,Team 200's building
15:04,Neutral,Bot Lane Inner Turret,Team 200's building
