Match ID:,NA1_5308076824
Game Duration:,1695
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,996","2,997",-1
3,"4,511","4,613",-102
4,"6,218","5,937",+281
5,"8,088","7,789",+299
6,"10,509","9,831",+678
7,"12,565","11,268","+1,297"
8,"13,909","13,409",+500
9,"15,532","14,798",+734
10,"17,744","16,972",+772
11,"19,331","19,100",+231
12,"21,546","20,869",+677
13,"23,752","23,955",-203
14,"25,696","26,011",-315
15,"28,576","27,445","+1,131"
16,"30,464","29,640",+824
17,"31,663","32,582",-919
18,"34,860","36,268","-1,408"
19,"37,884","38,985","-1,101"
20,"39,081","40,258","-1,177"
21,"41,677","43,122","-1,445"
22,"43,351","45,073","-1,722"
23,"46,538","47,423",-885
24,"48,479","48,727",-248
25,"50,404","51,249",-845
26,"51,578","53,016","-1,438"
27,"52,533","58,612","-6,079"
28,"54,930","63,721","-8,791"
""
Objective Timeline
Time,Team,Objective,Details
8:49,Team 200,Fire Dragon,
14:25,Team 200,Water Dragon,
14:25,Neutral,Dragon Soul Given,
14:28,Neutral,Top Lane Outer Turret,Team 200's building
14:46,Neutral,Mid Lane Outer Turret,Team 200's building
15:45,Team 200,Monster,
16:50,Neutral,Bot Lane Outer Turret,Team 100's building
17:32,Neutral,Mid Lane Outer Turret,Team 100's building
18:00,Neutral,Top Lane Outer Turret,Team 100's building
19:57,Team 200,Chemtech Dragon,
20:28,Neutral,Bot Lane Outer Turret,Team 200's building
25:25,Team 200,Chemtech Dragon,
25:25,Neutral,Dragon Soul Given,
26:34,Team 200,Monster,
26:57,Neutral,Mid Lane Inner Turret,Team 100's building
27:03,Neutral,Top Lane Inner Turret,Team 100's building
27:17,Neutral,Top Lane Base Turret,Team 100's building
27:17,Neutral,Mid Lane Base Turret,Team 100's building
27:21,Neutral,Inhibitor Building (Mid Lane),Team 100's building
27:38,Neutral,Inhibitor Building (Top Lane),Team 100's building
27:55,Neutral,Mid Lane Nexus Turret,Team 100's building
28:04,Neutral,Mid Lane Nexus Turret,Team 100's building
