Match ID:,NA1_5307366547
Game Duration:,1605
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,505",-5
2,"2,965","3,115",-150
3,"4,927","5,249",-322
4,"6,335","6,976",-641
5,"7,767","8,942","-1,175"
6,"9,085","10,321","-1,236"
7,"11,605","11,754",-149
8,"12,912","13,433",-521
9,"15,213","14,677",+536
10,"16,972","17,708",-736
11,"18,711","19,716","-1,005"
12,"20,532","22,547","-2,015"
13,"22,429","24,962","-2,533"
14,"23,622","27,482","-3,860"
15,"26,628","30,312","-3,684"
16,"27,967","32,972","-5,005"
17,"30,560","35,284","-4,724"
18,"31,996","37,464","-5,468"
19,"33,536","40,713","-7,177"
20,"35,514","45,395","-9,881"
21,"37,527","48,058","-10,531"
22,"39,027","50,253","-11,226"
23,"41,225","52,331","-11,106"
24,"42,482","55,195","-12,713"
25,"47,793","57,245","-9,452"
26,"50,288","59,048","-8,760"
27,"50,788","62,642","-11,854"
""
Objective Timeline
Time,Team,Objective,Details
6:35,Team 200,Chemtech Dragon,
12:20,Team 200,Fire Dragon,
12:21,Neutral,Dragon Soul Given,
14:35,Neutral,Top Lane Outer Turret,Team 200's building; 150 gold
14:47,Neutral,Bot Lane Outer Turret,Team 100's building
15:21,Neutral,Top Lane Outer Turret,Team 100's building
16:11,Neutral,Mid Lane Outer Turret,Team 100's building
16:33,Team 200,Monster,
18:09,Team 200,Hextech Dragon,
18:44,Neutral,Bot Lane Inner Turret,Team 100's building
19:33,Neutral,Top Lane Inner Turret,Team 100's building
19:49,Neutral,Mid Lane Inner Turret,Team 100's building
20:16,Neutral,Top Lane Base Turret,Team 100's building
23:50,Team 200,Hextech Dragon,
23:51,Neutral,Dragon Soul Given,
24:27,Neutral,Inhibitor Building (Top Lane),Team 100's building
24:43,Neutral,Bot Lane Base Turret,Team 100's building
26:24,Neutral,Mid Lane Nexus Turret,Team 100's building
26:34,Neutral,Mid Lane Nexus Turret,Team 100's building
26:38,Neutral,Mid Lane Base Turret,Team 100's building
