Match ID:,NA1_5311335461
Game Duration:,1691
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,505","2,500",+5
2,"3,010","3,087",-77
3,"4,577","5,536",-959
4,"6,392","6,935",-543
5,"9,206","8,187","+1,019"
6,"10,732","9,517","+1,215"
7,"12,336","10,731","+1,605"
8,"14,444","12,446","+1,998"
9,"17,639","14,500","+3,139"
10,"20,481","16,273","+4,208"
11,"22,780","17,999","+4,781"
12,"25,855","18,861","+6,994"
13,"28,776","20,963","+7,813"
14,"30,684","23,022","+7,662"
15,"32,393","25,223","+7,170"
16,"35,750","28,506","+7,244"
17,"37,737","31,603","+6,134"
18,"40,564","32,537","+8,027"
19,"42,939","34,808","+8,131"
20,"45,599","37,558","+8,041"
21,"47,313","40,470","+6,843"
22,"49,225","44,347","+4,878"
23,"52,893","46,085","+6,808"
24,"57,995","48,637","+9,358"
25,"59,717","51,129","+8,588"
26,"63,331","53,614","+9,717"
27,"65,085","55,478","+9,607"
28,"68,942","57,604","+11,338"
""
Objective Timeline
Time,Team,Objective,Details
7:42,Team 200,Earth Dragon,
12:59,Neutral,Bot Lane Outer Turret,Team 200's building
14:06,Team 200,Fire Dragon,
14:07,Neutral,Dragon Soul Given,
15:14,Neutral,Mid Lane Outer Turret,Team 200's building
15:22,Neutral,Top Lane Outer Turret,Team 200's building
16:48,Neutral,Mid Lane Outer Turret,Team 100's building; 500 gold
17:46,Neutral,Mid Lane Inner Turret,Team 200's building
18:22,Team 100,Monster,
19:56,Team 100,Water Dragon,
23:02,Neutral,Top Lane Inner Turret,Team 200's building
23:03,Neutral,Bot Lane Inner Turret,Team 200's building
23:10,Neutral,Top Lane Base Turret,Team 200's building
23:18,Neutral,Inhibitor Building (Top Lane),Team 200's building
23:33,Neutral,Bot Lane Base Turret,Team 200's building
25:16,Team 100,Water Dragon,
25:48,Neutral,Mid Lane Base Turret,Team 200's building
25:58,Neutral,Inhibitor Building (Mid Lane),Team 200's building
26:04,Neutral,Inhibitor Building (Bot Lane),Team 200's building
26:18,Neutral,Mid Lane Nexus Turret,Team 200's building
28:05,Neutral,Mid Lane Nexus Turret,Team 200's building
