Match ID:,NA1_5313799885
Game Duration:,1287
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,024","2,981",+43
3,"4,772","5,389",-617
4,"6,687","7,358",-671
5,"8,397","9,917","-1,520"
6,"10,110","11,742","-1,632"
7,"11,476","13,381","-1,905"
8,"12,539","16,551","-4,012"
9,"14,758","17,880","-3,122"
10,"16,442","20,805","-4,363"
11,"17,935","22,635","-4,700"
12,"18,938","25,638","-6,700"
13,"20,482","27,831","-7,349"
14,"21,981","29,876","-7,895"
15,"23,826","32,604","-8,778"
16,"27,130","34,654","-7,524"
17,"29,447","36,505","-7,058"
18,"30,790","41,055","-10,265"
19,"32,384","44,459","-12,075"
20,"33,769","45,888","-12,119"
21,"35,947","49,822","-13,875"
""
Objective Timeline
Time,Team,Objective,Details
10:15,Team 200,Air Dragon,
12:21,Neutral,Bot Lane Outer Turret,Team 100's building
14:43,Neutral,Bot Lane Inner Turret,Team 100's building
15:39,Neutral,Mid Lane Outer Turret,Team 100's building
15:57,Team 200,Water Dragon,
15:58,Neutral,Dragon Soul Given,
17:30,Team 200,Monster,
17:37,Neutral,Mid Lane Inner Turret,Team 100's building
17:54,Neutral,Top Lane Outer Turret,Team 100's building
17:57,Neutral,Mid Lane Base Turret,Team 100's building
18:06,Neutral,Inhibitor Building (Mid Lane),Team 100's building
20:34,Neutral,Bot Lane Base Turret,Team 100's building
20:43,Neutral,Inhibitor Building (Bot Lane),Team 100's building
20:53,Neutral,Mid Lane Nexus Turret,Team 100's building
21:03,Neutral,Top Lane Inner Turret,Team 100's building
21:06,Neutral,Mid Lane Nexus Turret,Team 100's building
