Match ID:,NA1_5317507934
Game Duration:,1521
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,018","2,932",+86
3,"4,496","4,822",-326
4,"5,892","6,499",-607
5,"8,374","7,831",+543
6,"9,497","9,731",-234
7,"11,177","11,652",-475
8,"12,528","12,958",-430
9,"13,990","14,526",-536
10,"15,736","16,379",-643
11,"17,076","18,134","-1,058"
12,"18,880","19,658",-778
13,"21,166","21,881",-715
14,"22,897","23,775",-878
15,"24,136","25,271","-1,135"
16,"26,932","26,681",+251
17,"30,167","28,383","+1,784"
18,"31,922","29,702","+2,220"
19,"33,934","32,796","+1,138"
20,"36,013","34,224","+1,789"
21,"37,547","35,855","+1,692"
22,"41,560","37,336","+4,224"
23,"45,088","38,565","+6,523"
24,"49,405","39,492","+9,913"
25,"50,885","41,193","+9,692"
""
Objective Timeline
Time,Team,Objective,Details
13:15,Team 100,Earth Dragon,
15:27,Neutral,Top Lane Outer Turret,Team 200's building
15:46,Team 100,Monster,
16:42,Neutral,Mid Lane Outer Turret,Team 200's building
16:57,Neutral,Mid Lane Inner Turret,Team 200's building
18:45,Neutral,Top Lane Outer Turret,Team 100's building
19:00,Neutral,Bot Lane Outer Turret,Team 200's building
19:16,Team 100,Air Dragon,
19:17,Neutral,Dragon Soul Given,
22:00,Neutral,Bot Lane Inner Turret,Team 200's building
22:13,Neutral,Bot Lane Base Turret,Team 200's building
22:21,Neutral,Mid Lane Base Turret,Team 200's building
22:21,Neutral,Inhibitor Building (Bot Lane),Team 200's building
23:34,Neutral,Inhibitor Building (Mid Lane),Team 200's building
23:56,Neutral,Top Lane Inner Turret,Team 200's building
24:29,Team 100,Fire Dragon,
25:02,Neutral,Mid Lane Nexus Turret,Team 200's building
25:09,Neutral,Mid Lane Nexus Turret,Team 200's building
