Match ID:,NA1_5318776367
Game Duration:,1566
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,057","3,043",+14
3,"4,566","4,509",+57
4,"5,959","6,402",-443
5,"7,904","8,043",-139
6,"9,626","9,894",-268
7,"11,332","11,659",-327
8,"13,146","13,188",-42
9,"14,600","15,639","-1,039"
10,"15,879","17,920","-2,041"
11,"17,549","20,584","-3,035"
12,"19,968","22,704","-2,736"
13,"21,958","25,363","-3,405"
14,"23,466","27,064","-3,598"
15,"25,793","29,713","-3,920"
16,"27,239","32,715","-5,476"
17,"28,998","35,169","-6,171"
18,"30,269","38,392","-8,123"
19,"33,476","42,419","-8,943"
20,"36,083","44,423","-8,340"
21,"38,814","45,809","-6,995"
22,"41,299","48,894","-7,595"
23,"43,089","50,692","-7,603"
24,"45,104","52,747","-7,643"
25,"47,431","53,705","-6,274"
26,"49,077","56,841","-7,764"
""
Objective Timeline
Time,Team,Objective,Details
11:37,Team 200,Chemtech Dragon,
12:28,Neutral,Bot Lane Outer Turret,Team 100's building
14:09,Neutral,Mid Lane Outer Turret,Team 100's building
15:17,Neutral,Mid Lane Inner Turret,Team 100's building
15:20,Neutral,Top Lane Outer Turret,Team 100's building
16:17,Team 200,Monster,
17:07,Team 200,Fire Dragon,
17:08,Neutral,Dragon Soul Given,
17:50,Neutral,Bot Lane Inner Turret,Team 100's building
18:31,Neutral,Mid Lane Base Turret,Team 100's building
18:47,Neutral,Top Lane Inner Turret,Team 100's building
21:33,Neutral,Bot Lane Outer Turret,Team 200's building; 500 gold
22:25,Team 200,Air Dragon,
25:45,Neutral,Inhibitor Building (Mid Lane),Team 100's building
25:55,Neutral,Mid Lane Nexus Turret,Team 100's building
25:56,Neutral,Mid Lane Nexus Turret,Team 100's building
