Match ID:,NA1_5306724500
Game Duration:,1451
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,409","2,948",+461
3,"5,080","5,731",-651
4,"6,427","6,944",-517
5,"8,392","8,442",-50
6,"9,884","10,258",-374
7,"11,905","12,981","-1,076"
8,"13,743","14,215",-472
9,"14,870","15,958","-1,088"
10,"16,303","17,703","-1,400"
11,"18,529","20,060","-1,531"
12,"20,082","21,566","-1,484"
13,"23,455","24,417",-962
14,"26,717","25,898",+819
15,"28,263","27,235","+1,028"
16,"30,850","28,941","+1,909"
17,"34,862","30,037","+4,825"
18,"37,741","33,137","+4,604"
19,"39,156","34,768","+4,388"
20,"42,390","36,535","+5,855"
21,"45,146","39,192","+5,954"
22,"47,875","40,924","+6,951"
23,"49,210","42,922","+6,288"
24,"52,631","44,107","+8,524"
""
Objective Timeline
Time,Team,Objective,Details
11:19,Team 200,Air Dragon,
12:02,Neutral,Top Lane Outer Turret,Team 200's building
15:22,Team 100,Monster,
15:53,Neutral,Bot Lane Outer Turret,Team 200's building
16:03,Neutral,Mid Lane Outer Turret,Team 200's building
16:29,Team 100,Fire Dragon,
16:30,Neutral,Dragon Soul Given,
16:59,Neutral,Bot Lane Inner Turret,Team 200's building
17:37,Neutral,Top Lane Inner Turret,Team 200's building
19:10,Neutral,Mid Lane Inner Turret,Team 200's building
19:27,Neutral,Mid Lane Base Turret,Team 200's building
20:30,Neutral,Top Lane Outer Turret,Team 100's building; 400 gold
20:50,Neutral,Bot Lane Base Turret,Team 200's building
21:07,Neutral,Inhibitor Building (Bot Lane),Team 200's building
21:11,Neutral,Inhibitor Building (Mid Lane),Team 200's building
22:51,Team 100,Hextech Dragon,
23:57,Neutral,Mid Lane Nexus Turret,Team 200's building
24:01,Neutral,Mid Lane Nexus Turret,Team 200's building
