Match ID:,NA1_5305656621
Game Duration:,1400
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,505",-5
2,"3,384","3,002",+382
3,"4,855","4,338",+517
4,"6,868","5,812","+1,056"
5,"8,314","7,310","+1,004"
6,"9,734","8,948",+786
7,"11,199","10,304",+895
8,"13,017","12,409",+608
9,"15,060","13,950","+1,110"
10,"16,893","16,461",+432
11,"18,955","18,320",+635
12,"21,051","19,579","+1,472"
13,"23,301","21,451","+1,850"
14,"25,430","22,856","+2,574"
15,"26,853","24,139","+2,714"
16,"30,395","25,514","+4,881"
17,"33,686","26,911","+6,775"
18,"36,594","28,035","+8,559"
19,"39,235","29,127","+10,108"
20,"41,222","30,708","+10,514"
21,"43,160","31,788","+11,372"
22,"46,847","33,168","+13,679"
23,"50,400","34,515","+15,885"
""
Objective Timeline
Time,Team,Objective,Details
13:31,Team 200,Hextech Dragon,
15:45,Neutral,Top Lane Outer Turret,Team 200's building
16:11,Team 100,Monster,
16:33,Neutral,Mid Lane Outer Turret,Team 200's building
16:53,Neutral,Bot Lane Outer Turret,Team 200's building
18:45,Neutral,Mid Lane Inner Turret,Team 200's building
19:33,Team 100,Water Dragon,
19:33,Neutral,Dragon Soul Given,
21:34,Neutral,Bot Lane Inner Turret,Team 200's building
21:49,Neutral,Bot Lane Base Turret,Team 200's building
21:55,Neutral,Inhibitor Building (Bot Lane),Team 200's building
22:12,Neutral,Mid Lane Base Turret,Team 200's building
22:20,Neutral,Inhibitor Building (Mid Lane),Team 200's building
22:56,Neutral,Mid Lane Nexus Turret,Team 200's building
23:01,Neutral,Mid Lane Nexus Turret,Team 200's building
