Match ID:,NA1_5307496394
Game Duration:,2202
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,894","2,500",+394
2,"3,355","2,912",+443
3,"5,256","4,655",+601
4,"6,741","6,297",+444
5,"8,382","8,189",+193
6,"10,600","9,651",+949
7,"12,824","11,661","+1,163"
8,"15,249","13,670","+1,579"
9,"16,913","15,565","+1,348"
10,"19,194","17,215","+1,979"
11,"21,618","19,108","+2,510"
12,"23,340","20,417","+2,923"
13,"25,441","23,864","+1,577"
14,"27,837","26,716","+1,121"
15,"29,991","29,162",+829
16,"31,679","30,370","+1,309"
17,"35,336","32,337","+2,999"
18,"37,619","33,744","+3,875"
19,"39,868","35,975","+3,893"
20,"41,937","37,671","+4,266"
21,"45,538","40,995","+4,543"
22,"47,727","43,306","+4,421"
23,"51,167","45,616","+5,551"
24,"53,413","46,961","+6,452"
25,"54,827","51,547","+3,280"
26,"58,055","54,341","+3,714"
27,"59,673","56,732","+2,941"
28,"63,639","58,068","+5,571"
29,"65,325","59,574","+5,751"
30,"67,409","61,175","+6,234"
""
Objective Timeline
Time,Team,Objective,Details
7:31,Team 100,Chemtech Dragon,
12:57,Team 200,Water Dragon,
12:57,Neutral,Dragon Soul Given,
13:48,Neutral,Bot Lane Outer Turret,Team 200's building
14:31,Neutral,Top Lane Outer Turret,Team 100's building
15:00,Neutral,Bot Lane Outer Turret,Team 100's building
15:22,Team 100,Monster,
16:11,Neutral,Mid Lane Outer Turret,Team 200's building
17:02,Neutral,Top Lane Outer Turret,Team 200's building
18:25,Team 100,Fire Dragon,
20:45,Neutral,Top Lane Inner Turret,Team 200's building
23:46,Team 100,Fire Dragon,
24:57,Neutral,Mid Lane Outer Turret,Team 100's building
25:26,Team 200,Monster,
26:02,Neutral,Mid Lane Inner Turret,Team 200's building
28:59,Team 100,Fire Dragon,
28:59,Neutral,Dragon Soul Given,
32:13,Neutral,Mid Lane Inner Turret,Team 100's building
34:19,Team 200,Monster,
34:55,Neutral,Mid Lane Base Turret,Team 100's building
35:04,Neutral,Inhibitor Building (Mid Lane),Team 100's building
36:25,Neutral,Mid Lane Nexus Turret,Team 100's building
36:26,Neutral,Mid Lane Nexus Turret,Team 100's building
