Match ID:,NA1_5318518132
Game Duration:,1855
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,059","3,021",+38
3,"4,420","4,938",-518
4,"6,247","6,630",-383
5,"8,926","7,910","+1,016"
6,"10,763","9,547","+1,216"
7,"12,939","11,781","+1,158"
8,"15,274","12,876","+2,398"
9,"16,747","14,214","+2,533"
10,"18,647","16,545","+2,102"
11,"20,812","18,143","+2,669"
12,"24,293","20,129","+4,164"
13,"25,589","22,169","+3,420"
14,"27,827","25,144","+2,683"
15,"29,544","27,163","+2,381"
16,"31,754","29,847","+1,907"
17,"33,744","31,906","+1,838"
18,"37,246","33,185","+4,061"
19,"40,132","34,634","+5,498"
20,"41,418","36,216","+5,202"
21,"43,592","42,072","+1,520"
22,"46,899","43,658","+3,241"
23,"50,813","44,844","+5,969"
24,"52,269","49,549","+2,720"
25,"53,567","52,109","+1,458"
26,"58,370","54,556","+3,814"
27,"61,290","56,120","+5,170"
28,"64,063","58,466","+5,597"
29,"67,033","63,063","+3,970"
30,"68,169","65,133","+3,036"
""
Objective Timeline
Time,Team,Objective,Details
8:01,Team 100,Air Dragon,
14:20,Team 100,Hextech Dragon,
14:21,Neutral,Dragon Soul Given,
15:48,Neutral,Top Lane Outer Turret,Team 200's building
17:36,Neutral,Mid Lane Outer Turret,Team 200's building
18:20,Neutral,Bot Lane Outer Turret,Team 200's building
18:27,Team 100,Monster,
19:44,Team 100,Chemtech Dragon,
20:15,Neutral,Mid Lane Outer Turret,Team 100's building; 480 gold
20:21,Neutral,Top Lane Outer Turret,Team 100's building; 350 gold
20:49,Neutral,Top Lane Inner Turret,Team 100's building; 680 gold
21:00,Neutral,Bot Lane Inner Turret,Team 200's building
21:11,Neutral,Bot Lane Base Turret,Team 200's building
22:43,Neutral,Mid Lane Inner Turret,Team 200's building
22:44,Neutral,Inhibitor Building (Bot Lane),Team 200's building
22:57,Neutral,Mid Lane Base Turret,Team 200's building
23:48,Neutral,Bot Lane Outer Turret,Team 100's building; 490 gold
24:57,Team 200,Chemtech Dragon,
25:24,Team 100,Monster,
25:30,Neutral,Bot Lane Inner Turret,Team 100's building
25:50,Neutral,Mid Lane Inner Turret,Team 100's building
26:03,Neutral,Top Lane Inner Turret,Team 200's building
27:35,Neutral,Top Lane Base Turret,Team 200's building
28:00,Neutral,Inhibitor Building (Top Lane),Team 200's building
28:03,Neutral,Inhibitor Building (Mid Lane),Team 200's building
28:09,Neutral,Inhibitor Building (Bot Lane),Team 200's building
28:24,Neutral,Mid Lane Nexus Turret,Team 200's building
28:28,Neutral,Mid Lane Nexus Turret,Team 200's building
30:07,Team 100,Chemtech Dragon,
30:07,Neutral,Dragon Soul Given,
