Match ID:,NA1_5310962459
Game Duration:,1643
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,010","2,975",+35
3,"4,603","4,842",-239
4,"6,517","6,126",+391
5,"8,089","7,757",+332
6,"10,595","8,990","+1,605"
7,"12,030","10,507","+1,523"
8,"15,540","12,214","+3,326"
9,"17,418","13,549","+3,869"
10,"19,198","16,270","+2,928"
11,"21,081","18,322","+2,759"
12,"22,658","20,532","+2,126"
13,"24,612","22,227","+2,385"
14,"26,969","24,111","+2,858"
15,"28,342","25,586","+2,756"
16,"33,044","26,372","+6,672"
17,"34,282","28,350","+5,932"
18,"36,151","29,806","+6,345"
19,"38,802","33,935","+4,867"
20,"40,038","38,105","+1,933"
21,"41,593","39,707","+1,886"
22,"44,386","44,296",+90
23,"46,108","46,334",-226
24,"48,143","49,859","-1,716"
25,"49,282","53,564","-4,282"
26,"51,115","57,410","-6,295"
27,"52,052","59,316","-7,264"
""
Objective Timeline
Time,Team,Objective,Details
5:59,Team 100,Chemtech Dragon,
11:34,Team 100,Earth Dragon,
11:34,Neutral,Dragon Soul Given,
15:22,Neutral,Mid Lane Outer Turret,Team 200's building
15:50,Neutral,Mid Lane Inner Turret,Team 200's building
15:55,Neutral,Top Lane Outer Turret,Team 200's building
18:45,Neutral,Bot Lane Outer Turret,Team 200's building
19:00,Neutral,Top Lane Outer Turret,Team 100's building; 150 gold
19:02,Team 200,Monster,300 gold
20:12,Team 200,Water Dragon,
20:43,Neutral,Bot Lane Outer Turret,Team 100's building
21:03,Neutral,Top Lane Inner Turret,Team 200's building
21:40,Neutral,Mid Lane Outer Turret,Team 100's building
21:51,Neutral,Mid Lane Inner Turret,Team 100's building
21:52,Neutral,Bot Lane Inner Turret,Team 200's building
23:43,Neutral,Top Lane Base Turret,Team 200's building
23:45,Neutral,Mid Lane Base Turret,Team 100's building
23:54,Neutral,Inhibitor Building (Mid Lane),Team 100's building
24:24,Neutral,Bot Lane Inner Turret,Team 100's building
25:37,Neutral,Top Lane Inner Turret,Team 100's building
25:47,Team 200,Monster,
26:25,Team 200,Water Dragon,
27:07,Neutral,Mid Lane Nexus Turret,Team 100's building
27:12,Neutral,Mid Lane Nexus Turret,Team 100's building
