Match ID:,NA1_5314202679
Game Duration:,1796
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,395","2,977",+418
3,"5,248","4,426",+822
4,"6,908","6,130",+778
5,"8,233","7,928",+305
6,"10,805","9,781","+1,024"
7,"13,395","11,529","+1,866"
8,"15,078","13,525","+1,553"
9,"16,705","15,287","+1,418"
10,"18,423","16,766","+1,657"
11,"19,988","20,620",-632
12,"21,734","22,015",-281
13,"23,814","23,711",+103
14,"26,295","26,222",+73
15,"28,326","27,937",+389
16,"30,555","29,616",+939
17,"33,691","31,535","+2,156"
18,"36,466","32,565","+3,901"
19,"40,278","36,065","+4,213"
20,"41,627","38,043","+3,584"
21,"43,173","41,731","+1,442"
22,"44,918","43,346","+1,572"
23,"47,164","46,003","+1,161"
24,"48,562","47,441","+1,121"
25,"52,072","48,128","+3,944"
26,"53,634","52,541","+1,093"
27,"54,798","56,897","-2,099"
28,"55,867","61,625","-5,758"
29,"58,009","62,940","-4,931"
30,"58,909","67,213","-8,304"
""
Objective Timeline
Time,Team,Objective,Details
9:10,Team 100,Hextech Dragon,
14:15,Neutral,Bot Lane Outer Turret,Team 200's building
14:17,Neutral,Top Lane Outer Turret,Team 100's building
14:46,Team 100,Air Dragon,
14:46,Neutral,Dragon Soul Given,
15:44,Team 100,Monster,
16:27,Neutral,Top Lane Outer Turret,Team 200's building
17:26,Neutral,Mid Lane Outer Turret,Team 200's building
18:31,Neutral,Bot Lane Inner Turret,Team 200's building
20:40,Team 200,Earth Dragon,
20:52,Neutral,Top Lane Inner Turret,Team 100's building
22:42,Neutral,Bot Lane Outer Turret,Team 100's building
22:43,Neutral,Mid Lane Outer Turret,Team 100's building
26:16,Team 200,Earth Dragon,
26:23,Team 200,Monster,
27:37,Neutral,Bot Lane Inner Turret,Team 100's building
27:40,Neutral,Mid Lane Inner Turret,Team 100's building
27:54,Neutral,Mid Lane Base Turret,Team 100's building
27:57,Neutral,Bot Lane Base Turret,Team 100's building
28:04,Neutral,Inhibitor Building (Bot Lane),Team 100's building
29:22,Neutral,Inhibitor Building (Mid Lane),Team 100's building
29:36,Neutral,Mid Lane Nexus Turret,Team 100's building
29:41,Neutral,Mid Lane Nexus Turret,Team 100's building
