Match ID:,NA1_5318267679
Game Duration:,1435
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,505",-5
2,"3,012","3,289",-277
3,"4,288","4,747",-459
4,"5,656","6,516",-860
5,"6,980","8,547","-1,567"
6,"8,265","9,990","-1,725"
7,"10,223","12,022","-1,799"
8,"12,441","14,134","-1,693"
9,"14,126","15,610","-1,484"
10,"17,034","18,394","-1,360"
11,"19,250","20,574","-1,324"
12,"20,351","23,098","-2,747"
13,"22,031","25,245","-3,214"
14,"24,542","27,879","-3,337"
15,"26,542","29,697","-3,155"
16,"27,806","31,292","-3,486"
17,"28,531","35,812","-7,281"
18,"30,190","37,565","-7,375"
19,"31,474","39,528","-8,054"
20,"32,905","42,143","-9,238"
21,"33,963","45,479","-11,516"
22,"35,451","47,025","-11,574"
23,"37,803","49,346","-11,543"
24,"39,785","53,193","-13,408"
""
Objective Timeline
Time,Team,Objective,Details
8:51,Team 100,Water Dragon,
13:01,Neutral,Bot Lane Outer Turret,Team 100's building
14:21,Team 200,Fire Dragon,
14:21,Neutral,Dragon Soul Given,
15:51,Team 200,Monster,
16:40,Neutral,Mid Lane Outer Turret,Team 100's building
16:46,Neutral,Top Lane Outer Turret,Team 100's building
19:24,Neutral,Bot Lane Inner Turret,Team 100's building
19:41,Team 200,Air Dragon,
20:26,Neutral,Mid Lane Inner Turret,Team 100's building
23:11,Neutral,Top Lane Inner Turret,Team 100's building
23:43,Neutral,Mid Lane Base Turret,Team 100's building
23:49,Neutral,Inhibitor Building (Mid Lane),Team 100's building
