Match ID:,NA1_5306739111
Game Duration:,1645
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,026","3,086",-60
3,"4,694","4,449",+245
4,"6,020","6,170",-150
5,"7,538","7,827",-289
6,"8,954","9,325",-371
7,"10,615","10,989",-374
8,"12,380","12,315",+65
9,"14,474","14,434",+40
10,"15,556","17,006","-1,450"
11,"17,392","19,706","-2,314"
12,"19,264","21,758","-2,494"
13,"22,128","24,811","-2,683"
14,"23,864","26,705","-2,841"
15,"25,393","28,424","-3,031"
16,"27,362","30,713","-3,351"
17,"31,348","32,671","-1,323"
18,"33,336","34,268",-932
19,"35,207","38,305","-3,098"
20,"36,564","40,178","-3,614"
21,"38,013","43,461","-5,448"
22,"41,655","44,882","-3,227"
23,"43,281","46,654","-3,373"
24,"45,446","51,336","-5,890"
25,"47,663","53,831","-6,168"
26,"49,559","56,814","-7,255"
27,"51,137","59,734","-8,597"
""
Objective Timeline
Time,Team,Objective,Details
10:19,Team 200,Fire Dragon,
12:15,Neutral,Top Lane Outer Turret,Team 100's building
14:07,Neutral,Bot Lane Outer Turret,Team 100's building
15:47,Team 200,Air Dragon,
15:48,Neutral,Dragon Soul Given,
16:19,Neutral,Bot Lane Inner Turret,Team 100's building
16:44,Neutral,Mid Lane Outer Turret,Team 200's building
19:05,Neutral,Bot Lane Base Turret,Team 100's building
19:11,Team 200,Monster,
20:40,Neutral,Mid Lane Outer Turret,Team 100's building
21:10,Team 200,Water Dragon,
23:08,Neutral,Top Lane Inner Turret,Team 100's building
23:14,Neutral,Mid Lane Inner Turret,Team 100's building
23:24,Neutral,Top Lane Base Turret,Team 100's building
23:26,Neutral,Mid Lane Base Turret,Team 100's building
23:32,Neutral,Inhibitor Building (Mid Lane),Team 100's building
23:36,Neutral,Inhibitor Building (Top Lane),Team 100's building
25:38,Team 200,Monster,
26:24,Team 200,Water Dragon,
26:25,Neutral,Dragon Soul Given,
26:58,Neutral,Inhibitor Building (Bot Lane),Team 100's building
27:06,Neutral,Mid Lane Nexus Turret,Team 100's building
27:17,Neutral,Mid Lane Nexus Turret,Team 100's building
