Match ID:,NA1_5310335160
Game Duration:,937
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,009","3,019",-10
3,"4,847","4,426",+421
4,"6,538","6,005",+533
5,"8,353","7,902",+451
6,"9,788","9,103",+685
7,"11,094","10,874",+220
8,"12,921","12,327",+594
9,"14,791","13,771","+1,020"
10,"16,612","15,235","+1,377"
11,"19,225","16,547","+2,678"
12,"20,628","18,513","+2,115"
13,"22,068","20,872","+1,196"
14,"25,554","21,993","+3,561"
15,"27,191","23,573","+3,618"
16,"29,337","24,160","+5,177"
""
Objective Timeline
Time,Team,Objective,Details
8:33,Team 100,Air Dragon,
14:17,Team 100,Water Dragon,
14:18,Neutral,Dragon Soul Given,
15:32,Neutral,Mid Lane Outer Turret,Team 200's building
