Match ID:,NA1_5302883944
Game Duration:,2584
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,047","2,989",+58
3,"5,058","4,944",+114
4,"7,010","7,092",-82
5,"8,581","8,459",+122
6,"10,093","10,002",+91
7,"11,391","10,976",+415
8,"13,042","12,694",+348
9,"14,552","14,128",+424
10,"17,352","15,512","+1,840"
11,"19,287","18,415",+872
12,"20,911","19,761","+1,150"
13,"22,454","22,679",-225
14,"24,476","24,300",+176
15,"26,561","25,721",+840
16,"28,162","28,246",-84
17,"29,898","29,985",-87
18,"31,397","32,121",-724
19,"32,690","34,350","-1,660"
20,"33,551","36,991","-3,440"
21,"36,101","38,761","-2,660"
22,"38,593","41,189","-2,596"
23,"42,196","42,639",-443
24,"44,792","44,937",-145
25,"46,213","46,419",-206
26,"48,222","48,030",+192
27,"49,459","49,388",+71
28,"51,026","51,111",-85
29,"52,868","52,767",+101
30,"54,661","54,262",+399
""
Objective Timeline
Time,Team,Objective,Details
9:52,Team 100,Earth Dragon,
10:53,Neutral,Top Lane Outer Turret,Team 100's building
14:24,Neutral,Bot Lane Outer Turret,Team 200's building
15:23,Team 200,Chemtech Dragon,
15:24,Neutral,Dragon Soul Given,
15:51,Neutral,Top Lane Outer Turret,Team 200's building
15:59,Neutral,Bot Lane Outer Turret,Team 100's building
17:58,Team 200,Monster,
19:06,Neutral,Mid Lane Outer Turret,Team 100's building
21:08,Team 100,Hextech Dragon,
22:35,Neutral,Mid Lane Outer Turret,Team 200's building
23:45,Neutral,Bot Lane Inner Turret,Team 100's building
26:23,Team 100,Hextech Dragon,
32:09,Team 200,Hextech Dragon,
32:10,Neutral,Mid Lane Inner Turret,Team 100's building
33:13,Neutral,Mid Lane Inner Turret,Team 200's building
35:17,Team 200,Monster,
37:41,Team 200,Hextech Dragon,
37:59,Neutral,Bot Lane Base Turret,Team 100's building
38:04,Neutral,Inhibitor Building (Bot Lane),Team 100's building
39:21,Neutral,Top Lane Inner Turret,Team 100's building
39:34,Neutral,Top Lane Base Turret,Team 100's building
39:45,Neutral,Inhibitor Building (Top Lane),Team 100's building
40:18,Neutral,Mid Lane Base Turret,Team 100's building
41:20,Neutral,Inhibitor Building (Mid Lane),Team 100's building
41:58,Team 200,Monster,
42:49,Neutral,Mid Lane Nexus Turret,Team 100's building
42:55,Neutral,Mid Lane Nexus Turret,Team 100's building
