Match ID:,NA1_5311886315
Game Duration:,1848
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,894","2,500",+394
2,"3,351","2,944",+407
3,"5,475","5,044",+431
4,"7,164","6,841",+323
5,"8,409","8,377",+32
6,"9,831","10,098",-267
7,"12,092","11,731",+361
8,"14,018","13,172",+846
9,"15,561","14,930",+631
10,"17,151","16,445",+706
11,"19,151","18,463",+688
12,"20,863","20,741",+122
13,"22,984","22,666",+318
14,"25,570","24,564","+1,006"
15,"26,763","26,548",+215
16,"29,083","28,609",+474
17,"31,328","31,578",-250
18,"34,129","33,511",+618
19,"35,845","36,520",-675
20,"37,380","39,114","-1,734"
21,"40,550","40,980",-430
22,"42,996","42,782",+214
23,"45,020","44,309",+711
24,"47,159","47,963",-804
25,"49,354","51,118","-1,764"
26,"51,433","53,058","-1,625"
27,"53,761","55,598","-1,837"
28,"55,345","58,167","-2,822"
29,"59,904","60,546",-642
30,"61,359","63,177","-1,818"
""
Objective Timeline
Time,Team,Objective,Details
6:35,Team 200,Earth Dragon,
11:12,Neutral,Top Lane Outer Turret,Team 100's building
14:28,Neutral,Bot Lane Outer Turret,Team 100's building
15:15,Team 200,Water Dragon,
15:15,Neutral,Dragon Soul Given,
15:57,Neutral,Bot Lane Outer Turret,Team 200's building
16:10,Neutral,Mid Lane Outer Turret,Team 100's building
16:33,Neutral,Bot Lane Inner Turret,Team 200's building
17:45,Neutral,Top Lane Outer Turret,Team 200's building
18:45,Team 200,Monster,
19:35,Neutral,Top Lane Inner Turret,Team 100's building
22:28,Team 200,Air Dragon,
23:09,Neutral,Top Lane Inner Turret,Team 200's building
23:46,Neutral,Mid Lane Inner Turret,Team 100's building
25:02,Neutral,Bot Lane Base Turret,Team 200's building
26:34,Neutral,Inhibitor Building (Bot Lane),Team 200's building
26:40,Neutral,Mid Lane Outer Turret,Team 200's building
27:12,Team 200,Monster,
28:00,Team 200,Air Dragon,
28:01,Neutral,Dragon Soul Given,
30:20,Neutral,Mid Lane Base Turret,Team 100's building
30:23,Neutral,Inhibitor Building (Mid Lane),Team 100's building
30:30,Neutral,Mid Lane Nexus Turret,Team 100's building
30:36,Neutral,Mid Lane Nexus Turret,Team 100's building
