Match ID:,NA1_5306681536
Game Duration:,1769
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,938","2,976",-38
3,"4,702","4,436",+266
4,"6,897","6,273",+624
5,"8,398","7,862",+536
6,"9,606","11,218","-1,612"
7,"11,376","12,668","-1,292"
8,"13,278","14,211",-933
9,"15,020","16,633","-1,613"
10,"17,821","18,763",-942
11,"20,089","21,346","-1,257"
12,"21,729","23,202","-1,473"
13,"24,156","25,579","-1,423"
14,"25,236","29,879","-4,643"
15,"27,705","31,021","-3,316"
16,"30,742","34,827","-4,085"
17,"32,957","36,721","-3,764"
18,"34,986","38,407","-3,421"
19,"37,768","40,627","-2,859"
20,"40,066","42,318","-2,252"
21,"41,851","44,218","-2,367"
22,"43,172","48,053","-4,881"
23,"44,647","50,187","-5,540"
24,"47,235","51,934","-4,699"
25,"52,566","55,221","-2,655"
26,"54,285","56,802","-2,517"
27,"56,843","59,306","-2,463"
28,"58,701","60,797","-2,096"
29,"63,519","63,419",+100
30,"65,279","63,734","+1,545"
""
Objective Timeline
Time,Team,Objective,Details
7:23,Team 200,Chemtech Dragon,
10:54,Neutral,Bot Lane Outer Turret,Team 100's building
13:14,Team 100,Fire Dragon,
13:15,Neutral,Dragon Soul Given,
13:20,Neutral,Top Lane Outer Turret,Team 100's building
14:18,Neutral,Top Lane Outer Turret,Team 200's building
15:45,Neutral,Bot Lane Inner Turret,Team 100's building
15:50,Neutral,Mid Lane Outer Turret,Team 200's building
16:06,Neutral,Mid Lane Outer Turret,Team 100's building
18:51,Team 100,Water Dragon,
19:00,Neutral,Bot Lane Outer Turret,Team 200's building
19:08,Team 200,Monster,
21:34,Neutral,Mid Lane Inner Turret,Team 100's building
23:37,Neutral,Top Lane Inner Turret,Team 200's building
24:11,Team 200,Water Dragon,
28:49,Neutral,Mid Lane Inner Turret,Team 200's building
28:54,Neutral,Top Lane Inner Turret,Team 100's building
28:59,Neutral,Mid Lane Base Turret,Team 200's building
29:02,Neutral,Inhibitor Building (Mid Lane),Team 200's building
29:11,Neutral,Mid Lane Nexus Turret,Team 200's building
29:17,Neutral,Mid Lane Nexus Turret,Team 200's building
