Match ID:,NA1_5310145004
Game Duration:,1668
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,002","2,960",+42
3,"5,277","4,208","+1,069"
4,"6,507","5,651",+856
5,"8,197","8,130",+67
6,"9,609","10,670","-1,061"
7,"11,147","12,168","-1,021"
8,"12,482","13,466",-984
9,"14,479","14,891",-412
10,"16,376","16,240",+136
11,"18,297","17,747",+550
12,"20,095","19,338",+757
13,"22,533","21,978",+555
14,"24,347","24,112",+235
15,"26,766","25,360","+1,406"
16,"29,158","26,712","+2,446"
17,"32,065","28,124","+3,941"
18,"33,543","30,289","+3,254"
19,"36,538","32,594","+3,944"
20,"38,123","33,811","+4,312"
21,"39,629","35,689","+3,940"
22,"42,156","38,435","+3,721"
23,"45,333","39,626","+5,707"
24,"49,436","43,437","+5,999"
25,"51,068","45,422","+5,646"
26,"53,533","46,988","+6,545"
27,"56,392","48,710","+7,682"
28,"58,862","51,150","+7,712"
""
Objective Timeline
Time,Team,Objective,Details
11:05,Team 200,Earth Dragon,
14:59,Neutral,Bot Lane Outer Turret,Team 200's building
16:12,Neutral,Mid Lane Outer Turret,Team 200's building
16:22,Neutral,Top Lane Outer Turret,Team 200's building
16:54,Team 200,Water Dragon,
16:54,Neutral,Dragon Soul Given,
18:09,Neutral,Mid Lane Outer Turret,Team 100's building
20:35,Team 100,Monster,
21:59,Neutral,Top Lane Outer Turret,Team 100's building
22:20,Neutral,Bot Lane Inner Turret,Team 200's building
22:20,Team 100,Chemtech Dragon,
23:09,Neutral,Mid Lane Inner Turret,Team 200's building
23:25,Neutral,Mid Lane Base Turret,Team 200's building
23:28,Neutral,Top Lane Inner Turret,Team 200's building
26:26,Neutral,Inhibitor Building (Mid Lane),Team 200's building
26:33,Neutral,Bot Lane Base Turret,Team 200's building
26:36,Neutral,Inhibitor Building (Bot Lane),Team 200's building
26:50,Neutral,Mid Lane Nexus Turret,Team 200's building
27:19,Neutral,Top Lane Inner Turret,Team 100's building; 640 gold
