Match ID:,NA1_5315983642
Game Duration:,1245
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,910","4,155","-1,245"
3,"4,560","5,615","-1,055"
4,"6,840","7,345",-505
5,"8,474","8,834",-360
6,"9,666","10,192",-526
7,"11,174","11,474",-300
8,"12,581","13,268",-687
9,"13,977","14,726",-749
10,"15,461","17,209","-1,748"
11,"17,049","18,739","-1,690"
12,"18,348","20,946","-2,598"
13,"20,233","23,310","-3,077"
14,"22,039","24,993","-2,954"
15,"23,977","26,637","-2,660"
16,"25,503","28,460","-2,957"
17,"27,658","30,726","-3,068"
18,"29,264","32,307","-3,043"
19,"30,927","33,969","-3,042"
20,"32,279","36,576","-4,297"
21,"33,316","38,799","-5,483"
""
Objective Timeline
Time,Team,Objective,Details
5:48,Team 200,Air Dragon,
11:37,Team 200,Water Dragon,
11:38,Neutral,Dragon Soul Given,
14:22,Neutral,Top Lane Outer Turret,Team 200's building
15:48,Team 200,Monster,
16:27,Neutral,Bot Lane Outer Turret,Team 200's building
16:55,Neutral,Mid Lane Outer Turret,Team 100's building
17:17,Team 200,Earth Dragon,
17:23,Neutral,Top Lane Outer Turret,Team 100's building
19:45,Neutral,Bot Lane Outer Turret,Team 100's building
