Match ID:,NA1_5292198084
Game Duration:,1865
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,924","2,500",+424
2,"3,427","3,017",+410
3,"5,265","4,870",+395
4,"6,819","7,053",-234
5,"8,472","8,542",-70
6,"9,991","10,616",-625
7,"11,629","12,307",-678
8,"13,183","14,282","-1,099"
9,"14,780","15,700",-920
10,"16,677","17,980","-1,303"
11,"18,178","20,684","-2,506"
12,"20,405","21,777","-1,372"
13,"22,994","25,150","-2,156"
14,"24,368","27,167","-2,799"
15,"27,540","28,300",-760
16,"30,582","31,102",-520
17,"32,984","32,227",+757
18,"34,609","34,228",+381
19,"36,339","35,905",+434
20,"37,287","39,188","-1,901"
21,"39,321","40,446","-1,125"
22,"40,659","42,971","-2,312"
23,"42,177","46,026","-3,849"
24,"44,239","48,493","-4,254"
25,"45,684","49,992","-4,308"
26,"46,630","53,056","-6,426"
27,"48,164","55,848","-7,684"
28,"50,192","58,834","-8,642"
29,"51,924","62,611","-10,687"
30,"53,988","64,285","-10,297"
""
Objective Timeline
Time,Team,Objective,Details
10:59,Team 200,Hextech Dragon,
12:26,Neutral,Top Lane Outer Turret,Team 200's building
15:26,Neutral,Bot Lane Outer Turret,Team 100's building
16:08,Neutral,Bot Lane Outer Turret,Team 200's building
17:02,Team 200,Earth Dragon,
17:03,Neutral,Dragon Soul Given,
17:07,Team 100,Monster,
18:32,Neutral,Mid Lane Outer Turret,Team 200's building
21:42,Neutral,Mid Lane Outer Turret,Team 100's building
22:23,Neutral,Mid Lane Inner Turret,Team 100's building
22:46,Neutral,Top Lane Outer Turret,Team 100's building
22:49,Team 200,Air Dragon,
26:08,Neutral,Bot Lane Inner Turret,Team 100's building
26:23,Neutral,Bot Lane Base Turret,Team 100's building
26:28,Neutral,Inhibitor Building (Bot Lane),Team 100's building
27:24,Team 200,Monster,
28:49,Neutral,Mid Lane Base Turret,Team 100's building
28:57,Neutral,Inhibitor Building (Mid Lane),Team 100's building
29:24,Team 200,Air Dragon,
29:25,Neutral,Dragon Soul Given,
30:26,Neutral,Top Lane Inner Turret,Team 100's building
30:36,Neutral,Bot Lane Inner Turret,Team 200's building; 800 gold
30:50,Neutral,Mid Lane Nexus Turret,Team 100's building
30:56,Neutral,Mid Lane Nexus Turret,Team 100's building
