Match ID:,NA1_5312927598
Game Duration:,1946
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,073","2,953",+120
3,"4,497","4,770",-273
4,"6,516","6,265",+251
5,"8,313","7,756",+557
6,"9,747","9,071",+676
7,"11,171","11,040",+131
8,"12,761","12,977",-216
9,"14,500","14,466",+34
10,"16,470","16,236",+234
11,"18,133","17,982",+151
12,"20,368","19,180","+1,188"
13,"22,288","21,135","+1,153"
14,"24,166","23,371",+795
15,"25,665","24,792",+873
16,"27,981","26,895","+1,086"
17,"29,632","29,334",+298
18,"31,015","31,614",-599
19,"32,542","33,078",-536
20,"34,123","36,616","-2,493"
21,"35,844","38,190","-2,346"
22,"39,482","40,270",-788
23,"40,864","41,724",-860
24,"42,777","44,338","-1,561"
25,"44,926","46,355","-1,429"
26,"46,833","48,129","-1,296"
27,"48,933","50,498","-1,565"
28,"50,051","52,391","-2,340"
29,"51,640","56,534","-4,894"
30,"53,785","59,512","-5,727"
""
Objective Timeline
Time,Team,Objective,Details
10:33,Team 200,Water Dragon,
15:17,Neutral,Top Lane Outer Turret,Team 200's building
15:28,Neutral,Bot Lane Outer Turret,Team 100's building
16:00,Team 100,Monster,
16:11,Neutral,Mid Lane Outer Turret,Team 100's building
16:31,Team 200,Chemtech Dragon,
16:31,Neutral,Dragon Soul Given,
19:27,Neutral,Top Lane Outer Turret,Team 100's building
22:52,Team 200,Air Dragon,
23:50,Neutral,Bot Lane Outer Turret,Team 200's building
28:32,Neutral,Bot Lane Inner Turret,Team 100's building
28:54,Team 200,Air Dragon,
28:55,Neutral,Dragon Soul Given,
29:26,Team 200,Monster,
30:37,Neutral,Mid Lane Inner Turret,Team 100's building
31:38,Neutral,Mid Lane Base Turret,Team 100's building
31:43,Neutral,Inhibitor Building (Mid Lane),Team 100's building
31:55,Neutral,Mid Lane Nexus Turret,Team 100's building
31:57,Neutral,Mid Lane Nexus Turret,Team 100's building
32:00,Neutral,Top Lane Inner Turret,Team 100's building
