Match ID:,NA1_5308997584
Game Duration:,1624
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,041","3,078",-37
3,"4,797","4,378",+419
4,"6,564","5,996",+568
5,"8,957","7,198","+1,759"
6,"10,457","8,927","+1,530"
7,"12,553","10,317","+2,236"
8,"14,244","11,910","+2,334"
9,"15,866","13,209","+2,657"
10,"17,776","15,064","+2,712"
11,"19,671","16,448","+3,223"
12,"22,630","17,486","+5,144"
13,"25,197","18,871","+6,326"
14,"26,599","20,405","+6,194"
15,"28,320","21,731","+6,589"
16,"31,604","25,457","+6,147"
17,"33,838","27,427","+6,411"
18,"35,841","29,045","+6,796"
19,"37,997","30,775","+7,222"
20,"41,168","33,873","+7,295"
21,"44,940","34,964","+9,976"
22,"46,814","36,493","+10,321"
23,"50,035","38,254","+11,781"
24,"52,544","39,566","+12,978"
25,"54,546","40,745","+13,801"
26,"58,443","41,951","+16,492"
27,"62,726","43,000","+19,726"
""
Objective Timeline
Time,Team,Objective,Details
6:40,Team 200,Water Dragon,
13:57,Team 200,Earth Dragon,
13:57,Neutral,Dragon Soul Given,
15:16,Neutral,Top Lane Outer Turret,Team 200's building
15:24,Team 100,Monster,
15:27,Neutral,Bot Lane Outer Turret,Team 100's building; 500 gold
16:11,Neutral,Mid Lane Outer Turret,Team 200's building
17:18,Neutral,Mid Lane Inner Turret,Team 200's building
19:12,Team 100,Air Dragon,
19:13,Neutral,Bot Lane Outer Turret,Team 200's building
19:19,Neutral,Top Lane Outer Turret,Team 100's building
19:34,Neutral,Bot Lane Inner Turret,Team 200's building
23:01,Neutral,Top Lane Inner Turret,Team 200's building
24:25,Team 100,Air Dragon,
25:30,Team 100,Monster,
25:56,Neutral,Top Lane Base Turret,Team 200's building
26:01,Neutral,Inhibitor Building (Top Lane),Team 200's building
26:17,Neutral,Mid Lane Base Turret,Team 200's building
26:26,Neutral,Inhibitor Building (Mid Lane),Team 200's building
26:32,Neutral,Bot Lane Base Turret,Team 200's building
26:37,Neutral,Inhibitor Building (Bot Lane),Team 200's building
26:50,Neutral,Mid Lane Nexus Turret,Team 200's building
26:55,Neutral,Mid Lane Nexus Turret,Team 200's building
