Match ID:,NA1_5303141133
Game Duration:,1227
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,968","3,009",-41
3,"5,011","5,097",-86
4,"7,319","6,845",+474
5,"8,960","8,260",+700
6,"10,624","10,966",-342
7,"12,219","12,397",-178
8,"14,169","14,024",+145
9,"16,654","16,849",-195
10,"18,842","18,996",-154
11,"20,846","20,409",+437
12,"22,570","23,373",-803
13,"25,033","25,635",-602
14,"27,618","27,055",+563
15,"29,132","29,625",-493
16,"31,368","33,129","-1,761"
17,"35,003","35,140",-137
18,"36,587","37,010",-423
19,"39,109","39,306",-197
20,"41,120","41,563",-443
""
Objective Timeline
Time,Team,Objective,Details
7:13,Team 200,Air Dragon,
13:40,Team 200,Fire Dragon,
13:41,Neutral,Dragon Soul Given,
15:40,Neutral,Mid Lane Outer Turret,Team 100's building
15:49,Neutral,Bot Lane Outer Turret,Team 100's building
16:43,Neutral,Mid Lane Outer Turret,Team 200's building
17:06,Neutral,Top Lane Outer Turret,Team 100's building
18:25,Neutral,Top Lane Outer Turret,Team 200's building
19:03,Neutral,Top Lane Inner Turret,Team 200's building
19:18,Team 200,Hextech Dragon,
19:44,Team 200,Monster,
