Match ID:,NA1_5305295911
Game Duration:,1568
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,899","2,937",-38
3,"5,069","4,616",+453
4,"6,522","6,441",+81
5,"8,373","7,598",+775
6,"9,520","9,257",+263
7,"10,975","11,018",-43
8,"12,670","12,493",+177
9,"15,171","14,207",+964
10,"17,415","16,850",+565
11,"19,580","18,400","+1,180"
12,"21,742","20,332","+1,410"
13,"24,350","22,008","+2,342"
14,"27,452","23,407","+4,045"
15,"28,970","24,837","+4,133"
16,"31,606","26,995","+4,611"
17,"33,860","28,931","+4,929"
18,"36,450","30,559","+5,891"
19,"39,531","32,824","+6,707"
20,"42,915","35,002","+7,913"
21,"46,294","38,322","+7,972"
22,"47,748","41,530","+6,218"
23,"52,125","43,904","+8,221"
24,"56,112","46,667","+9,445"
25,"57,392","48,111","+9,281"
26,"63,359","49,941","+13,418"
""
Objective Timeline
Time,Team,Objective,Details
6:59,Team 100,Chemtech Dragon,
13:19,Neutral,Top Lane Outer Turret,Team 200's building
13:42,Team 100,Earth Dragon,
13:43,Neutral,Dragon Soul Given,
15:27,Team 100,Monster,
15:53,Neutral,Bot Lane Outer Turret,Team 200's building
16:37,Neutral,Mid Lane Outer Turret,Team 200's building
18:21,Neutral,Mid Lane Inner Turret,Team 200's building
19:01,Team 100,Hextech Dragon,
19:48,Neutral,Bot Lane Outer Turret,Team 100's building; 500 gold
20:08,Neutral,Top Lane Inner Turret,Team 200's building
20:55,Neutral,Bot Lane Inner Turret,Team 200's building
21:23,Neutral,Top Lane Outer Turret,Team 100's building; 500 gold
22:49,Neutral,Mid Lane Base Turret,Team 200's building
23:03,Neutral,Bot Lane Base Turret,Team 200's building
23:10,Neutral,Inhibitor Building (Mid Lane),Team 200's building
23:59,Neutral,Inhibitor Building (Bot Lane),Team 200's building
24:24,Team 100,Hextech Dragon,
24:24,Neutral,Dragon Soul Given,
25:22,Team 100,Monster,
26:00,Neutral,Mid Lane Nexus Turret,Team 200's building
