Match ID:,NA1_5309013445
Game Duration:,2117
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,054","3,023",+31
3,"4,488","5,195",-707
4,"6,577","6,654",-77
5,"8,287","8,787",-500
6,"10,550","10,789",-239
7,"11,756","12,882","-1,126"
8,"13,338","15,324","-1,986"
9,"14,704","17,502","-2,798"
10,"17,395","19,616","-2,221"
11,"19,237","24,162","-4,925"
12,"20,897","25,747","-4,850"
13,"23,529","28,034","-4,505"
14,"25,239","29,833","-4,594"
15,"26,632","31,360","-4,728"
16,"30,376","34,820","-4,444"
17,"35,216","37,421","-2,205"
18,"38,532","39,247",-715
19,"41,198","41,252",-54
20,"42,900","43,643",-743
21,"46,976","45,132","+1,844"
22,"49,245","48,223","+1,022"
23,"53,081","50,626","+2,455"
24,"54,817","51,997","+2,820"
25,"55,871","53,955","+1,916"
26,"60,647","55,497","+5,150"
27,"65,358","57,238","+8,120"
28,"69,386","59,885","+9,501"
29,"70,878","61,390","+9,488"
30,"72,497","64,728","+7,769"
""
Objective Timeline
Time,Team,Objective,Details
6:49,Team 200,Air Dragon,
10:33,Neutral,Top Lane Outer Turret,Team 100's building
10:54,Neutral,Bot Lane Outer Turret,Team 100's building
12:11,Team 200,Fire Dragon,
12:12,Neutral,Dragon Soul Given,
15:13,Neutral,Mid Lane Outer Turret,Team 100's building
15:28,Team 100,Monster,1000 gold
15:31,Neutral,Mid Lane Inner Turret,Team 100's building
16:05,Neutral,Bot Lane Inner Turret,Team 100's building
16:38,Neutral,Mid Lane Outer Turret,Team 200's building; 200 gold
17:22,Neutral,Top Lane Outer Turret,Team 200's building
17:34,Team 200,Hextech Dragon,
18:29,Neutral,Top Lane Inner Turret,Team 100's building
20:52,Neutral,Bot Lane Outer Turret,Team 200's building
23:09,Team 100,Hextech Dragon,
25:39,Neutral,Mid Lane Inner Turret,Team 200's building
25:47,Team 100,Monster,
26:02,Neutral,Top Lane Inner Turret,Team 200's building
26:50,Neutral,Bot Lane Inner Turret,Team 200's building
27:00,Neutral,Bot Lane Base Turret,Team 200's building
27:05,Neutral,Inhibitor Building (Bot Lane),Team 200's building
27:07,Neutral,Mid Lane Base Turret,Team 200's building
27:10,Neutral,Inhibitor Building (Mid Lane),Team 200's building
27:31,Neutral,Mid Lane Nexus Turret,Team 200's building
28:26,Team 100,Hextech Dragon,
32:01,Team 100,Monster,
32:30,Neutral,Top Lane Base Turret,Team 200's building
32:44,Neutral,Inhibitor Building (Mid Lane),Team 200's building
33:46,Team 100,Hextech Dragon,
34:16,Neutral,Inhibitor Building (Bot Lane),Team 200's building
34:49,Neutral,Inhibitor Building (Top Lane),Team 200's building
35:08,Neutral,Mid Lane Nexus Turret,Team 200's building
35:09,Neutral,Mid Lane Nexus Turret,Team 200's building
