Match ID:,NA1_5308114955
Game Duration:,1598
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,994","3,031",-37
3,"4,924","4,463",+461
4,"6,496","6,048",+448
5,"8,271","7,425",+846
6,"9,655","8,929",+726
7,"11,265","10,592",+673
8,"13,497","11,817","+1,680"
9,"14,700","14,137",+563
10,"16,542","16,626",-84
11,"18,305","18,296",+9
12,"19,793","19,932",-139
13,"22,872","22,433",+439
14,"24,395","24,405",-10
15,"26,500","27,282",-782
16,"28,510","28,807",-297
17,"30,083","31,197","-1,114"
18,"33,028","34,099","-1,071"
19,"34,252","35,585","-1,333"
20,"36,019","37,330","-1,311"
21,"37,142","42,284","-5,142"
22,"40,129","44,532","-4,403"
23,"42,044","47,195","-5,151"
24,"43,387","48,557","-5,170"
25,"47,486","51,839","-4,353"
26,"48,305","55,869","-7,564"
27,"49,314","59,161","-9,847"
""
Objective Timeline
Time,Team,Objective,Details
10:16,Team 200,Chemtech Dragon,
14:04,Neutral,Bot Lane Outer Turret,Team 200's building
15:41,Team 200,Hextech Dragon,
15:41,Neutral,Dragon Soul Given,
15:48,Team 100,Monster,
16:24,Neutral,Bot Lane Outer Turret,Team 100's building
17:08,Neutral,Mid Lane Outer Turret,Team 100's building
20:22,Neutral,Top Lane Outer Turret,Team 100's building
20:50,Neutral,Top Lane Inner Turret,Team 100's building
21:03,Neutral,Mid Lane Inner Turret,Team 100's building
23:20,Team 200,Air Dragon,
24:18,Neutral,Top Lane Outer Turret,Team 200's building; 500 gold
24:28,Neutral,Bot Lane Inner Turret,Team 100's building
24:43,Neutral,Top Lane Inner Turret,Team 200's building; 800 gold
25:50,Neutral,Mid Lane Base Turret,Team 100's building
26:02,Neutral,Top Lane Base Turret,Team 100's building
26:09,Neutral,Inhibitor Building (Mid Lane),Team 100's building
26:11,Neutral,Inhibitor Building (Top Lane),Team 100's building
26:27,Neutral,Mid Lane Nexus Turret,Team 100's building
26:27,Neutral,Mid Lane Nexus Turret,Team 100's building
