Match ID:,NA1_5318747443
Game Duration:,1885
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,968","3,036",-68
3,"5,274","4,319",+955
4,"6,998","5,769","+1,229"
5,"8,437","7,244","+1,193"
6,"10,300","9,204","+1,096"
7,"12,302","11,357",+945
8,"14,029","12,805","+1,224"
9,"15,213","15,203",+10
10,"16,978","16,933",+45
11,"19,349","19,270",+79
12,"20,717","20,623",+94
13,"22,157","24,129","-1,972"
14,"24,857","26,622","-1,765"
15,"26,111","28,326","-2,215"
16,"29,030","30,529","-1,499"
17,"33,454","31,547","+1,907"
18,"35,444","34,703",+741
19,"36,639","36,528",+111
20,"38,227","38,245",-18
21,"40,194","41,514","-1,320"
22,"41,703","43,180","-1,477"
23,"44,368","45,318",-950
24,"45,458","48,811","-3,353"
25,"47,064","50,371","-3,307"
26,"49,287","52,040","-2,753"
27,"50,809","54,129","-3,320"
28,"52,679","55,852","-3,173"
29,"56,954","58,388","-1,434"
30,"57,781","60,524","-2,743"
""
Objective Timeline
Time,Team,Objective,Details
10:23,Team 200,Water Dragon,
12:19,Neutral,Top Lane Outer Turret,Team 100's building
13:31,Neutral,Bot Lane Outer Turret,Team 200's building
15:51,Neutral,Mid Lane Outer Turret,Team 100's building
15:51,Team 100,Earth Dragon,
15:51,Neutral,Dragon Soul Given,
16:41,Neutral,Mid Lane Outer Turret,Team 200's building
18:58,Team 200,Monster,
20:47,Neutral,Bot Lane Outer Turret,Team 100's building
23:12,Team 100,Air Dragon,
28:20,Neutral,Mid Lane Inner Turret,Team 100's building
29:53,Team 100,Air Dragon,
30:19,Team 200,Monster,
30:41,Neutral,Top Lane Inner Turret,Team 100's building
30:51,Neutral,Bot Lane Inner Turret,Team 200's building
30:53,Neutral,Top Lane Base Turret,Team 100's building
30:56,Neutral,Inhibitor Building (Top Lane),Team 100's building
30:58,Neutral,Mid Lane Base Turret,Team 100's building
31:04,Neutral,Mid Lane Nexus Turret,Team 100's building
31:10,Neutral,Mid Lane Nexus Turret,Team 100's building
31:22,Neutral,Inhibitor Building (Mid Lane),Team 100's building
