Match ID:,NA1_5301222626
Game Duration:,1645
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,011","2,940",+71
3,"4,504","4,519",-15
4,"6,673","6,115",+558
5,"8,084","7,547",+537
6,"10,203","8,918","+1,285"
7,"12,500","10,469","+2,031"
8,"14,240","12,857","+1,383"
9,"15,712","15,765",-53
10,"17,365","17,332",+33
11,"19,584","19,897",-313
12,"21,175","22,267","-1,092"
13,"23,966","24,280",-314
14,"26,098","26,301",-203
15,"28,173","27,594",+579
16,"30,643","30,893",-250
17,"32,525","33,228",-703
18,"34,015","35,823","-1,808"
19,"35,733","37,724","-1,991"
20,"37,859","40,184","-2,325"
21,"38,994","43,470","-4,476"
22,"41,089","46,222","-5,133"
23,"43,508","47,921","-4,413"
24,"46,913","49,318","-2,405"
25,"50,057","50,359",-302
26,"54,480","51,552","+2,928"
27,"58,557","54,015","+4,542"
""
Objective Timeline
Time,Team,Objective,Details
12:41,Team 100,Chemtech Dragon,
15:14,Neutral,Mid Lane Outer Turret,Team 200's building
15:17,Neutral,Top Lane Outer Turret,Team 200's building
15:20,Neutral,Bot Lane Outer Turret,Team 100's building
15:23,Team 100,Monster,
16:21,Neutral,Top Lane Outer Turret,Team 100's building
16:28,Neutral,Bot Lane Outer Turret,Team 200's building
17:15,Neutral,Bot Lane Inner Turret,Team 100's building
17:49,Team 100,Air Dragon,
17:49,Neutral,Dragon Soul Given,
19:49,Neutral,Mid Lane Outer Turret,Team 100's building
23:20,Neutral,Mid Lane Inner Turret,Team 100's building
23:24,Team 100,Water Dragon,
24:13,Neutral,Mid Lane Inner Turret,Team 200's building
25:14,Neutral,Top Lane Inner Turret,Team 200's building
25:28,Team 100,Monster,
26:52,Neutral,Bot Lane Inner Turret,Team 200's building
27:04,Neutral,Bot Lane Base Turret,Team 200's building
27:08,Neutral,Inhibitor Building (Bot Lane),Team 200's building
27:14,Neutral,Mid Lane Nexus Turret,Team 200's building
27:18,Neutral,Mid Lane Nexus Turret,Team 200's building
