Match ID:,NA1_5314111954
Game Duration:,1631
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,107","3,015",+92
3,"5,000","4,772",+228
4,"6,719","6,366",+353
5,"8,468","8,270",+198
6,"9,816","10,565",-749
7,"13,414","12,660",+754
8,"15,806","14,655","+1,151"
9,"17,658","15,977","+1,681"
10,"19,595","17,882","+1,713"
11,"22,782","19,724","+3,058"
12,"25,506","20,655","+4,851"
13,"27,713","22,480","+5,233"
14,"30,860","24,753","+6,107"
15,"33,363","27,696","+5,667"
16,"35,539","29,163","+6,376"
17,"39,036","32,304","+6,732"
18,"40,838","34,734","+6,104"
19,"42,232","38,073","+4,159"
20,"43,916","41,540","+2,376"
21,"47,080","43,137","+3,943"
22,"48,892","44,911","+3,981"
23,"50,301","47,017","+3,284"
24,"52,042","49,480","+2,562"
25,"55,341","51,364","+3,977"
26,"58,922","52,476","+6,446"
27,"64,332","54,830","+9,502"
""
Objective Timeline
Time,Team,Objective,Details
9:37,Team 200,Hextech Dragon,
13:36,Neutral,Top Lane Outer Turret,Team 200's building
14:40,Neutral,Top Lane Outer Turret,Team 100's building; 300 gold
14:45,Neutral,Bot Lane Outer Turret,Team 200's building
16:51,Team 200,Air Dragon,1000 gold
16:52,Neutral,Dragon Soul Given,
16:53,Neutral,Top Lane Inner Turret,Team 200's building
16:53,Neutral,Mid Lane Outer Turret,Team 200's building
18:04,Team 100,Monster,
18:46,Neutral,Mid Lane Outer Turret,Team 100's building
19:17,Neutral,Mid Lane Inner Turret,Team 100's building
22:13,Neutral,Mid Lane Inner Turret,Team 200's building
22:56,Team 200,Chemtech Dragon,
24:57,Neutral,Bot Lane Outer Turret,Team 100's building
25:22,Team 100,Monster,
26:19,Neutral,Bot Lane Inner Turret,Team 200's building
26:28,Neutral,Top Lane Inner Turret,Team 100's building
26:30,Neutral,Bot Lane Base Turret,Team 200's building
26:33,Neutral,Inhibitor Building (Bot Lane),Team 200's building
26:48,Neutral,Mid Lane Nexus Turret,Team 200's building
27:05,Neutral,Mid Lane Nexus Turret,Team 200's building
