Match ID:,NA1_5304858435
Game Duration:,1765
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,505","2,500",+5
2,"3,072","3,015",+57
3,"4,747","4,567",+180
4,"6,299","6,290",+9
5,"7,884","7,638",+246
6,"9,654","9,507",+147
7,"11,213","11,679",-466
8,"12,925","13,318",-393
9,"14,495","14,886",-391
10,"16,652","16,653",-1
11,"18,800","19,768",-968
12,"21,030","21,400",-370
13,"22,896","23,286",-390
14,"24,959","25,727",-768
15,"26,368","27,959","-1,591"
16,"28,823","29,315",-492
17,"30,618","30,889",-271
18,"32,250","32,727",-477
19,"33,967","35,201","-1,234"
20,"34,691","40,717","-6,026"
21,"36,630","42,262","-5,632"
22,"39,901","45,359","-5,458"
23,"42,702","47,051","-4,349"
24,"44,473","49,665","-5,192"
25,"48,281","50,889","-2,608"
26,"50,295","51,997","-1,702"
27,"53,177","54,154",-977
28,"57,648","55,471","+2,177"
29,"63,002","56,635","+6,367"
""
Objective Timeline
Time,Team,Objective,Details
8:00,Team 100,Fire Dragon,
13:50,Team 200,Water Dragon,
13:50,Neutral,Dragon Soul Given,
14:58,Neutral,Top Lane Outer Turret,Team 100's building
16:14,Neutral,Bot Lane Outer Turret,Team 200's building
16:21,Team 200,Monster,
19:00,Neutral,Mid Lane Outer Turret,Team 100's building
19:38,Neutral,Mid Lane Inner Turret,Team 100's building
19:46,Neutral,Top Lane Inner Turret,Team 100's building
19:50,Neutral,Bot Lane Outer Turret,Team 100's building
20:03,Team 200,Chemtech Dragon,
21:49,Neutral,Bot Lane Inner Turret,Team 100's building
25:15,Team 100,Chemtech Dragon,
26:25,Neutral,Top Lane Outer Turret,Team 200's building
26:56,Neutral,Bot Lane Base Turret,Team 100's building
27:19,Team 100,Monster,
27:33,Neutral,Mid Lane Outer Turret,Team 200's building
28:16,Neutral,Mid Lane Inner Turret,Team 200's building
28:31,Neutral,Bot Lane Inner Turret,Team 200's building
28:39,Neutral,Mid Lane Base Turret,Team 200's building
28:44,Neutral,Bot Lane Base Turret,Team 200's building
28:44,Neutral,Inhibitor Building (Mid Lane),Team 200's building
28:51,Neutral,Inhibitor Building (Bot Lane),Team 200's building
28:52,Neutral,Mid Lane Nexus Turret,Team 200's building
29:04,Neutral,Mid Lane Nexus Turret,Team 200's building
