Match ID:,NA1_5306787533
Game Duration:,1283
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,505","2,899",-394
2,"3,429","3,826",-397
3,"4,987","5,399",-412
4,"6,514","7,740","-1,226"
5,"7,985","9,365","-1,380"
6,"9,389","10,872","-1,483"
7,"10,922","12,774","-1,852"
8,"12,492","14,637","-2,145"
9,"14,756","16,162","-1,406"
10,"16,239","18,184","-1,945"
11,"17,942","19,718","-1,776"
12,"21,203","21,561",-358
13,"22,938","23,268",-330
14,"24,458","25,298",-840
15,"25,694","26,681",-987
16,"28,532","29,116",-584
17,"31,158","30,938",+220
18,"32,304","34,275","-1,971"
19,"33,470","36,991","-3,521"
20,"34,411","40,503","-6,092"
21,"37,488","43,102","-5,614"
""
Objective Timeline
Time,Team,Objective,Details
5:52,Team 200,Hextech Dragon,
11:06,Team 200,Fire Dragon,
11:07,Neutral,Dragon Soul Given,
15:33,Neutral,Bot Lane Outer Turret,Team 200's building
15:40,Team 200,Monster,
15:57,Neutral,Mid Lane Outer Turret,Team 100's building
17:19,Team 100,Water Dragon,
17:47,Neutral,Top Lane Outer Turret,Team 100's building
18:32,Neutral,Bot Lane Outer Turret,Team 100's building
20:00,Neutral,Bot Lane Inner Turret,Team 100's building
20:19,Neutral,Mid Lane Inner Turret,Team 100's building
