Match ID:,NA1_5305527762
Game Duration:,1818
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,967","3,098",-131
3,"4,511","4,635",-124
4,"6,863","6,324",+539
5,"8,628","7,822",+806
6,"10,287","9,608",+679
7,"11,680","11,375",+305
8,"13,049","12,916",+133
9,"14,963","15,515",-552
10,"16,974","17,220",-246
11,"18,808","19,568",-760
12,"20,748","21,101",-353
13,"22,970","22,749",+221
14,"24,682","24,815",-133
15,"26,089","26,791",-702
16,"28,415","28,641",-226
17,"29,911","30,290",-379
18,"31,625","33,084","-1,459"
19,"33,294","34,845","-1,551"
20,"35,309","36,678","-1,369"
21,"37,913","39,073","-1,160"
22,"39,555","40,500",-945
23,"41,789","43,489","-1,700"
24,"43,719","45,487","-1,768"
25,"45,206","48,219","-3,013"
26,"47,212","49,600","-2,388"
27,"50,601","51,278",-677
28,"52,207","52,820",-613
29,"54,280","54,472",-192
30,"60,220","56,815","+3,405"
""
Objective Timeline
Time,Team,Objective,Details
8:46,Team 200,Air Dragon,
15:48,Team 200,Monster,
16:10,Team 100,Fire Dragon,
16:11,Neutral,Dragon Soul Given,
17:20,Neutral,Bot Lane Outer Turret,Team 100's building
17:49,Neutral,Mid Lane Outer Turret,Team 100's building
20:12,Neutral,Top Lane Outer Turret,Team 100's building
21:49,Team 200,Chemtech Dragon,
22:16,Neutral,Top Lane Outer Turret,Team 200's building
23:06,Neutral,Mid Lane Inner Turret,Team 100's building
23:44,Neutral,Mid Lane Outer Turret,Team 200's building
26:23,Team 100,Monster,
27:10,Team 200,Chemtech Dragon,
28:56,Neutral,Bot Lane Outer Turret,Team 200's building
29:12,Neutral,Mid Lane Inner Turret,Team 200's building
29:25,Neutral,Top Lane Inner Turret,Team 100's building
29:27,Neutral,Bot Lane Inner Turret,Team 200's building
29:46,Neutral,Bot Lane Base Turret,Team 200's building
29:51,Neutral,Inhibitor Building (Bot Lane),Team 200's building
30:02,Neutral,Mid Lane Nexus Turret,Team 200's building
30:05,Neutral,Mid Lane Nexus Turret,Team 200's building
