Match ID:,NA1_5309457244
Game Duration:,1840
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,057","2,921",+136
3,"4,478","4,391",+87
4,"6,351","6,653",-302
5,"8,628","7,903",+725
6,"10,160","9,782",+378
7,"12,259","12,003",+256
8,"13,378","13,949",-571
9,"15,147","15,789",-642
10,"17,123","17,428",-305
11,"18,629","19,263",-634
12,"20,843","22,140","-1,297"
13,"22,227","24,450","-2,223"
14,"24,313","26,779","-2,466"
15,"26,470","28,600","-2,130"
16,"29,458","32,060","-2,602"
17,"31,536","33,620","-2,084"
18,"34,803","36,308","-1,505"
19,"36,455","37,940","-1,485"
20,"37,800","40,822","-3,022"
21,"40,216","43,069","-2,853"
22,"43,535","44,260",-725
23,"45,313","45,255",+58
24,"47,520","49,379","-1,859"
25,"49,205","51,792","-2,587"
26,"52,942","54,684","-1,742"
27,"56,495","57,113",-618
28,"59,221","59,502",-281
29,"61,931","61,083",+848
30,"66,013","62,654","+3,359"
""
Objective Timeline
Time,Team,Objective,Details
14:03,Neutral,Top Lane Outer Turret,Team 200's building
14:50,Team 200,Water Dragon,
17:05,Neutral,Mid Lane Outer Turret,Team 200's building
17:16,Neutral,Bot Lane Outer Turret,Team 100's building
17:17,Neutral,Mid Lane Inner Turret,Team 200's building
17:57,Neutral,Bot Lane Inner Turret,Team 100's building
18:01,Team 100,Monster,
19:01,Neutral,Top Lane Outer Turret,Team 100's building
20:37,Neutral,Mid Lane Outer Turret,Team 100's building
20:55,Team 100,Fire Dragon,
20:55,Neutral,Dragon Soul Given,
24:39,Neutral,Mid Lane Inner Turret,Team 100's building
25:46,Team 100,Monster,
25:47,Neutral,Bot Lane Base Turret,Team 100's building
25:54,Neutral,Inhibitor Building (Bot Lane),Team 100's building
26:08,Team 200,Hextech Dragon,
26:44,Neutral,Mid Lane Base Turret,Team 200's building
26:45,Neutral,Bot Lane Outer Turret,Team 200's building
29:14,Neutral,Bot Lane Inner Turret,Team 200's building
29:39,Neutral,Bot Lane Base Turret,Team 200's building
29:51,Neutral,Inhibitor Building (Mid Lane),Team 200's building
29:59,Neutral,Inhibitor Building (Bot Lane),Team 200's building
30:06,Neutral,Mid Lane Nexus Turret,Team 200's building
30:09,Neutral,Mid Lane Nexus Turret,Team 200's building
