Match ID:,NA1_5308604061
Game Duration:,2164
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,505","2,505",+0
2,"2,988","3,100",-112
3,"4,477","4,536",-59
4,"5,892","5,980",-88
5,"8,150","7,485",+665
6,"9,421","8,798",+623
7,"11,073","10,534",+539
8,"13,292","11,729","+1,563"
9,"15,125","13,717","+1,408"
10,"16,881","15,490","+1,391"
11,"19,064","18,793",+271
12,"20,679","20,298",+381
13,"22,780","21,836",+944
14,"23,895","24,196",-301
15,"25,398","26,188",-790
16,"27,159","27,715",-556
17,"29,179","29,299",-120
18,"31,300","32,049",-749
19,"32,311","34,860","-2,549"
20,"34,256","36,591","-2,335"
21,"36,846","38,841","-1,995"
22,"39,967","40,588",-621
23,"42,068","42,237",-169
24,"44,570","45,928","-1,358"
25,"45,628","47,711","-2,083"
26,"48,315","49,788","-1,473"
27,"50,635","50,791",-156
28,"53,906","52,759","+1,147"
29,"56,429","54,496","+1,933"
30,"57,989","59,300","-1,311"
""
Objective Timeline
Time,Team,Objective,Details
8:41,Team 100,Chemtech Dragon,
14:11,Neutral,Mid Lane Outer Turret,Team 100's building
15:30,Team 200,Monster,
17:22,Neutral,Top Lane Outer Turret,Team 100's building
18:51,Team 200,Earth Dragon,
18:51,Neutral,Dragon Soul Given,
18:54,Neutral,Bot Lane Outer Turret,Team 100's building
20:36,Neutral,Mid Lane Inner Turret,Team 100's building
22:58,Neutral,Bot Lane Outer Turret,Team 200's building
23:27,Neutral,Top Lane Inner Turret,Team 100's building
24:25,Team 200,Air Dragon,
26:38,Neutral,Mid Lane Outer Turret,Team 200's building
28:46,Neutral,Top Lane Outer Turret,Team 200's building
29:52,Team 200,Monster,
30:26,Team 200,Air Dragon,
31:37,Neutral,Mid Lane Base Turret,Team 100's building
31:42,Neutral,Inhibitor Building (Mid Lane),Team 100's building
33:20,Neutral,Bot Lane Inner Turret,Team 100's building
35:34,Team 100,Air Dragon,
