Match ID:,NA1_5317942422
Game Duration:,1766
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,571","3,260",+311
3,"5,094","4,985",+109
4,"6,829","6,632",+197
5,"8,073","8,091",-18
6,"9,695","9,603",+92
7,"11,175","11,587",-412
8,"12,604","13,340",-736
9,"13,706","15,566","-1,860"
10,"15,327","17,027","-1,700"
11,"17,209","19,065","-1,856"
12,"20,024","20,788",-764
13,"21,747","22,792","-1,045"
14,"23,718","26,285","-2,567"
15,"26,035","27,553","-1,518"
16,"28,005","29,808","-1,803"
17,"30,778","31,924","-1,146"
18,"32,365","34,150","-1,785"
19,"34,636","36,258","-1,622"
20,"36,371","37,768","-1,397"
21,"38,114","39,250","-1,136"
22,"39,911","41,281","-1,370"
23,"41,656","43,242","-1,586"
24,"44,183","45,493","-1,310"
25,"45,888","47,183","-1,295"
26,"46,813","50,169","-3,356"
27,"49,383","53,029","-3,646"
28,"53,061","54,207","-1,146"
29,"53,917","58,354","-4,437"
""
Objective Timeline
Time,Team,Objective,Details
13:18,Neutral,Mid Lane Outer Turret,Team 100's building
13:25,Neutral,Bot Lane Outer Turret,Team 100's building
14:54,Neutral,Top Lane Outer Turret,Team 200's building
15:59,Team 200,Hextech Dragon,
16:41,Team 100,Monster,
16:42,Neutral,Mid Lane Outer Turret,Team 200's building
16:46,Neutral,Bot Lane Inner Turret,Team 100's building
18:13,Neutral,Top Lane Inner Turret,Team 200's building
21:47,Team 200,Earth Dragon,
21:48,Neutral,Dragon Soul Given,
23:02,Neutral,Top Lane Outer Turret,Team 100's building
23:32,Neutral,Bot Lane Outer Turret,Team 200's building
25:25,Neutral,Mid Lane Inner Turret,Team 100's building
26:44,Team 200,Monster,
27:16,Neutral,Mid Lane Inner Turret,Team 200's building
27:28,Neutral,Mid Lane Base Turret,Team 200's building
27:43,Neutral,Bot Lane Inner Turret,Team 200's building
28:04,Team 100,Water Dragon,
28:59,Neutral,Bot Lane Base Turret,Team 100's building
29:03,Neutral,Inhibitor Building (Bot Lane),Team 100's building
29:10,Neutral,Mid Lane Nexus Turret,Team 100's building
29:16,Neutral,Mid Lane Nexus Turret,Team 100's building
