Match ID:,NA1_5307361200
Game Duration:,1452
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,964","3,047",-83
3,"4,532","4,509",+23
4,"6,209","6,222",-13
5,"7,571","7,848",-277
6,"9,028","9,787",-759
7,"10,878","11,388",-510
8,"12,716","13,411",-695
9,"14,896","14,866",+30
10,"16,126","16,747",-621
11,"17,691","18,155",-464
12,"18,894","21,035","-2,141"
13,"20,790","22,773","-1,983"
14,"23,421","24,722","-1,301"
15,"25,251","27,524","-2,273"
16,"27,687","29,555","-1,868"
17,"29,702","31,319","-1,617"
18,"31,076","33,790","-2,714"
19,"32,303","36,501","-4,198"
20,"33,747","40,418","-6,671"
21,"36,324","41,972","-5,648"
22,"38,342","44,182","-5,840"
23,"40,933","46,278","-5,345"
24,"42,501","49,378","-6,877"
""
Objective Timeline
Time,Team,Objective,Details
6:57,Team 200,Chemtech Dragon,
11:14,Neutral,Top Lane Outer Turret,Team 100's building
12:20,Team 200,Fire Dragon,
12:21,Neutral,Dragon Soul Given,
14:48,Neutral,Mid Lane Outer Turret,Team 100's building
15:22,Neutral,Bot Lane Outer Turret,Team 100's building
16:21,Neutral,Bot Lane Outer Turret,Team 200's building
16:34,Team 200,Monster,
17:10,Neutral,Top Lane Inner Turret,Team 100's building
17:49,Team 200,Earth Dragon,
19:17,Neutral,Mid Lane Inner Turret,Team 100's building
19:49,Neutral,Mid Lane Base Turret,Team 100's building
20:54,Neutral,Top Lane Outer Turret,Team 200's building; 500 gold
21:12,Neutral,Mid Lane Outer Turret,Team 200's building; 500 gold
23:48,Neutral,Inhibitor Building (Mid Lane),Team 100's building
24:08,Team 200,Earth Dragon,
24:09,Neutral,Dragon Soul Given,
