Match ID:,NA1_5315338613
Game Duration:,1693
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,920","2,960",-40
3,"4,308","4,502",-194
4,"5,992","6,382",-390
5,"7,391","7,834",-443
6,"9,555","9,182",+373
7,"11,164","10,607",+557
8,"12,490","12,572",-82
9,"14,730","14,430",+300
10,"16,659","16,672",-13
11,"18,808","18,365",+443
12,"20,411","20,476",-65
13,"22,077","22,950",-873
14,"23,499","25,499","-2,000"
15,"24,508","28,700","-4,192"
16,"26,182","30,938","-4,756"
17,"29,572","34,709","-5,137"
18,"32,082","36,585","-4,503"
19,"35,526","39,624","-4,098"
20,"37,582","42,024","-4,442"
21,"38,962","44,445","-5,483"
22,"41,148","47,974","-6,826"
23,"43,262","49,727","-6,465"
24,"46,239","52,183","-5,944"
25,"47,665","54,286","-6,621"
26,"49,663","56,739","-7,076"
27,"50,857","59,407","-8,550"
28,"52,178","63,113","-10,935"
""
Objective Timeline
Time,Team,Objective,Details
9:36,Team 200,Water Dragon,
14:06,Neutral,Top Lane Outer Turret,Team 100's building
15:05,Neutral,Bot Lane Outer Turret,Team 100's building
15:33,Team 200,Earth Dragon,
15:34,Neutral,Dragon Soul Given,
16:00,Neutral,Bot Lane Outer Turret,Team 200's building; 480 gold
16:23,Neutral,Mid Lane Outer Turret,Team 100's building
18:20,Team 100,Monster,960 gold
20:55,Team 200,Chemtech Dragon,
21:36,Neutral,Mid Lane Inner Turret,Team 100's building
26:23,Neutral,Mid Lane Base Turret,Team 100's building
26:27,Neutral,Inhibitor Building (Mid Lane),Team 100's building
27:07,Team 200,Chemtech Dragon,
27:07,Neutral,Dragon Soul Given,
27:57,Team 200,Monster,
