Match ID:,NA1_5313593381
Game Duration:,1809
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,505","2,500",+5
2,"3,085","3,029",+56
3,"4,507","4,591",-84
4,"6,087","6,520",-433
5,"7,510","8,167",-657
6,"9,205","9,402",-197
7,"10,652","12,005","-1,353"
8,"12,623","13,411",-788
9,"14,700","15,005",-305
10,"16,521","17,244",-723
11,"18,344","19,674","-1,330"
12,"20,295","22,025","-1,730"
13,"22,527","23,523",-996
14,"23,933","25,061","-1,128"
15,"25,556","26,727","-1,171"
16,"26,965","30,367","-3,402"
17,"28,661","31,996","-3,335"
18,"30,086","34,934","-4,848"
19,"31,721","36,683","-4,962"
20,"34,808","40,142","-5,334"
21,"38,200","42,350","-4,150"
22,"39,510","44,870","-5,360"
23,"41,129","47,015","-5,886"
24,"42,600","49,988","-7,388"
25,"43,745","51,920","-8,175"
26,"46,837","56,401","-9,564"
27,"49,054","57,549","-8,495"
28,"51,325","61,502","-10,177"
29,"52,956","64,835","-11,879"
30,"54,479","69,247","-14,768"
""
Objective Timeline
Time,Team,Objective,Details
7:54,Team 100,Chemtech Dragon,
14:33,Team 200,Water Dragon,
14:34,Neutral,Dragon Soul Given,
15:50,Neutral,Bot Lane Outer Turret,Team 100's building
15:51,Neutral,Top Lane Outer Turret,Team 100's building
16:24,Team 100,Monster,
17:15,Neutral,Mid Lane Outer Turret,Team 100's building
19:31,Neutral,Top Lane Outer Turret,Team 200's building
19:39,Neutral,Mid Lane Inner Turret,Team 100's building
19:56,Neutral,Mid Lane Base Turret,Team 100's building
20:06,Neutral,Top Lane Inner Turret,Team 200's building
21:19,Team 200,Hextech Dragon,
21:51,Neutral,Mid Lane Outer Turret,Team 200's building
22:01,Neutral,Bot Lane Inner Turret,Team 100's building
25:15,Neutral,Top Lane Inner Turret,Team 100's building
25:31,Neutral,Top Lane Base Turret,Team 100's building
25:47,Neutral,Bot Lane Base Turret,Team 100's building
27:02,Team 200,Hextech Dragon,
28:24,Team 200,Monster,
29:38,Neutral,Inhibitor Building (Top Lane),Team 100's building
29:48,Neutral,Inhibitor Building (Mid Lane),Team 100's building
29:51,Neutral,Mid Lane Nexus Turret,Team 100's building
29:56,Neutral,Mid Lane Nexus Turret,Team 100's building
30:05,Neutral,Inhibitor Building (Bot Lane),Team 100's building
