Match ID:,NA1_5316057397
Game Duration:,1525
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 200
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,017","2,988",+29
3,"4,474","4,313",+161
4,"5,809","6,126",-317
5,"7,954","8,510",-556
6,"9,304","10,300",-996
7,"10,592","12,070","-1,478"
8,"12,081","14,731","-2,650"
9,"14,680","15,973","-1,293"
10,"17,462","17,936",-474
11,"19,624","21,474","-1,850"
12,"21,161","23,184","-2,023"
13,"23,855","25,045","-1,190"
14,"25,521","28,413","-2,892"
15,"26,792","32,520","-5,728"
16,"28,515","35,449","-6,934"
17,"30,034","37,934","-7,900"
18,"31,415","40,705","-9,290"
19,"32,811","43,375","-10,564"
20,"34,423","45,183","-10,760"
21,"40,422","46,976","-6,554"
22,"44,161","48,320","-4,159"
23,"45,847","50,030","-4,183"
24,"47,584","51,698","-4,114"
25,"49,435","54,972","-5,537"
""
Objective Timeline
Time,Team,Objective,Details
10:12,Team 200,Fire Dragon,
10:59,Neutral,Bot Lane Outer Turret,Team 100's building
13:32,Neutral,Top Lane Outer Turret,Team 100's building
14:32,Neutral,Mid Lane Outer Turret,Team 100's building
15:01,Neutral,Bot Lane Inner Turret,Team 100's building
15:22,Team 200,Chemtech Dragon,
15:22,Neutral,Dragon Soul Given,
16:16,Neutral,Mid Lane Inner Turret,Team 100's building
17:55,Neutral,Bot Lane Base Turret,Team 100's building
19:11,Team 200,Monster,
21:10,Team 100,Air Dragon,1000 gold
23:03,Neutral,Mid Lane Base Turret,Team 100's building
24:15,Neutral,Top Lane Outer Turret,Team 200's building
25:00,Neutral,Inhibitor Building (Mid Lane),Team 100's building
25:09,Neutral,Mid Lane Nexus Turret,Team 100's building
25:15,Neutral,Mid Lane Nexus Turret,Team 100's building
