Match ID:,NA1_5312851721
Game Duration:,976
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"2,971","2,923",+48
3,"4,361","4,326",+35
4,"6,289","6,079",+210
5,"9,056","7,544","+1,512"
6,"10,718","8,899","+1,819"
7,"12,429","11,077","+1,352"
8,"14,241","12,723","+1,518"
9,"15,862","14,422","+1,440"
10,"19,134","15,831","+3,303"
11,"20,730","17,361","+3,369"
12,"22,416","19,165","+3,251"
13,"25,056","20,347","+4,709"
14,"27,233","22,742","+4,491"
15,"30,566","24,150","+6,416"
16,"32,246","25,656","+6,590"
""
Objective Timeline
Time,Team,Objective,Details
11:36,Team 100,Chemtech Dragon,
14:13,Neutral,Mid Lane Outer Turret,Team 200's building
14:14,Neutral,Bot Lane Outer Turret,Team 200's building
15:42,Team 100,Monster,
