Match ID:,NA1_5289269307
Game Duration:,1748
Queue:,420
Game Mode:,CLASSIC
Winner:,Team 100
Surrendered:,No
""
Gold Summary (Minute-by-Minute)
Minute,Team 100 Gold,Team 200 Gold,Gold Diff (100-200)
1,"2,500","2,500",+0
2,"3,001","3,058",-57
3,"4,725","4,379",+346
4,"6,699","6,078",+621
5,"8,202","8,231",-29
6,"10,039","10,258",-219
7,"11,884","12,025",-141
8,"13,538","14,389",-851
9,"15,124","15,683",-559
10,"17,396","18,365",-969
11,"19,016","20,096","-1,080"
12,"22,854","21,359","+1,495"
13,"24,939","23,274","+1,665"
14,"27,590","25,523","+2,067"
15,"29,768","28,878",+890
16,"31,968","31,081",+887
17,"36,196","32,932","+3,264"
18,"38,535","34,216","+4,319"
19,"41,335","36,490","+4,845"
20,"44,967","38,468","+6,499"
21,"46,749","40,015","+6,734"
22,"48,231","42,229","+6,002"
23,"50,098","45,746","+4,352"
24,"51,635","48,587","+3,048"
25,"54,954","51,901","+3,053"
26,"57,286","54,662","+2,624"
27,"58,872","55,700","+3,172"
28,"63,241","57,897","+5,344"
29,"68,196","58,870","+9,326"
""
Objective Timeline
Time,Team,Objective,Details
10:43,Team 200,Air Dragon,
11:27,Neutral,Top Lane Outer Turret,Team 200's building
14:04,Neutral,Top Lane Inner Turret,Team 200's building
14:07,Neutral,Mid Lane Outer Turret,Team 200's building
14:18,Neutral,Bot Lane Outer Turret,Team 100's building
15:47,Team 100,Monster,
15:59,Team 200,Earth Dragon,
15:59,Neutral,Dragon Soul Given,
16:46,Neutral,Mid Lane Inner Turret,Team 200's building
16:57,Neutral,Mid Lane Base Turret,Team 200's building
18:25,Neutral,Bot Lane Outer Turret,Team 200's building
19:40,Neutral,Top Lane Base Turret,Team 200's building
21:49,Team 100,Hextech Dragon,
22:12,Neutral,Mid Lane Outer Turret,Team 100's building
22:14,Neutral,Top Lane Outer Turret,Team 100's building
24:33,Neutral,Bot Lane Inner Turret,Team 200's building
27:00,Team 100,Hextech Dragon,
27:40,Team 100,Monster,
28:45,Neutral,Inhibitor Building (Mid Lane),Team 200's building
28:57,Neutral,Mid Lane Nexus Turret,Team 200's building
28:58,Neutral,Mid Lane Nexus Turret,Team 200's building
29:00,Neutral,Bot Lane Base Turret,Team 200's building
